"Locale","Image","Title","Product Codes: PartNumber","Model","Product Codes: UPC","ASIN","New, 3rd Party FBA: Current","New: Current","Buy Box 🚚: Current","Buy Box 🚚: 30 days avg.","Buy Box 🚚: 90 days avg.","Reviews: Rating Count - Format Specific","Reviews: Rating Count","New Offer Count: Current","Competitive Price Threshold","Size","Item Form","Pattern","Style","Material","Item Type","Variation Attributes","Color","Bought in past month","List Price: 90 days avg.","Sales Rank: Current","Parent ASIN","Product Codes: EAN","Product Codes: GTIN","Amazon: Current","Amazon: Highest","Amazon: 90 days OOS","FBA Pick&Pack Fee","Referral Fee %","Referral Fee based on current Buy Box price","List Price: 30 days avg.","Total Offer Count","Listed since","Brand","Brand Store Name","Brand Store URL Name","Categories: Root","Manufacturer","Return Rate"
"com","https://m.media-amazon.com/images/I/819x+Yq+taL.jpg;https://m.media-amazon.com/images/I/71ua3WgRPyL.jpg;https://m.media-amazon.com/images/I/81d5+TLq4QL.jpg;https://m.media-amazon.com/images/I/71IhENHI3VL.jpg;https://m.media-amazon.com/images/I/71Uu8zz8P6L.jpg;https://m.media-amazon.com/images/I/71eYOoq6ZRL.jpg","Crocs Unisex Classic Clog Emerald Mens 8, Womens 10 Medium","10001-302-M8W10","10001-302","196265891818","B0CXFWN3ND","$ 49.95","$ 49.95","","$ 40.04","$ 39.92","7","33","2","$ 32.47","10 Women/8 Men","","Solid","Classic Clog","","clogs-and-mules-shoes","Color: Emerald; Size: 10 Women/8 Men;","Emerald","200","$ 49.95","1","B0C8BJL1D3","0196265891818","","","$ 49.96","98 %","$ 7.16","14.99 %","-","$ 49.95","2","2025/05/18","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/819x+Yq+taL.jpg;https://m.media-amazon.com/images/I/71ua3WgRPyL.jpg;https://m.media-amazon.com/images/I/81d5+TLq4QL.jpg;https://m.media-amazon.com/images/I/71IhENHI3VL.jpg;https://m.media-amazon.com/images/I/71Uu8zz8P6L.jpg;https://m.media-amazon.com/images/I/71eYOoq6ZRL.jpg","Crocs Unisex Classic Clog Emerald Mens 12, Womens 14 Medium","10001-302-M12","10001-302","196265891788","B0CXFY16XN","$ 39.00","$ 39.00","","$ 39.52","$ 39.64","-","620490","3","$ 32.47","14 Women/12 Men","","Solid","Classic Clog","Rubber","clogs-and-mules-shoes","Color: Emerald; Size: 14 Women/12 Men;","Emerald","100","$ 49.95","1","B0C8BJL1D3","0196265891788","","","$ 49.95","78 %","$ 7.48","15 %","-","$ 49.95","3","2024/03/07","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/819x+Yq+taL.jpg;https://m.media-amazon.com/images/I/71ua3WgRPyL.jpg;https://m.media-amazon.com/images/I/81d5+TLq4QL.jpg;https://m.media-amazon.com/images/I/71IhENHI3VL.jpg;https://m.media-amazon.com/images/I/71Uu8zz8P6L.jpg;https://m.media-amazon.com/images/I/71eYOoq6ZRL.jpg","Crocs Unisex Classic Clog Emerald Mens 11, Womens 13 Medium","10001-302-M11","10001-302","841158003327","B004026VO8","$ 41.95","$ 41.95","","$ 38.30","$ 38.40","-","620412","1","$ 32.32","13 Women/11 Men","","Solid","Classic Clog","","clogs-and-mules-shoes","Color: Emerald; Size: 13 Women/11 Men;","Emerald","200","$ 49.95","1","B0C8BJL1D3","0841158003327","","","","100 %","$ 7.32","14.99 %","-","$ 49.95","1","2025/05/18","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/819x+Yq+taL.jpg;https://m.media-amazon.com/images/I/71ua3WgRPyL.jpg;https://m.media-amazon.com/images/I/81d5+TLq4QL.jpg;https://m.media-amazon.com/images/I/71IhENHI3VL.jpg;https://m.media-amazon.com/images/I/71Uu8zz8P6L.jpg;https://m.media-amazon.com/images/I/71eYOoq6ZRL.jpg","Crocs Unisex Classic Clog Emerald Mens 5, Womens 7 Medium","10001-302-M5W7","10001-302","841158003266","B00401ZJS8","$ 49.95","$ 49.95","$ 49.95","$ 39.44","$ 38.15","1","620412","1","-","7 Women/5 Men","","Solid","Classic Clog","Ethylene Vinyl Acetate","clogs-and-mules-shoes","Color: Emerald; Size: 7 Women/5 Men;","Emerald","200","$ 49.95","1","B0C8BJL1D3","0841158003266","","","$ 49.96","93 %","$ 6.62","14.99 %","$ 7.49","$ 49.95","1","2022/10/21","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/819x+Yq+taL.jpg;https://m.media-amazon.com/images/I/71ua3WgRPyL.jpg;https://m.media-amazon.com/images/I/81d5+TLq4QL.jpg;https://m.media-amazon.com/images/I/71IhENHI3VL.jpg;https://m.media-amazon.com/images/I/71Uu8zz8P6L.jpg;https://m.media-amazon.com/images/I/71eYOoq6ZRL.jpg","Crocs Unisex Classic Clog Emerald Mens 13, Womens 15 Medium","10001-302-M13","10001-302","196265891795","B0CXFW6YBG","$ 42.95","$ 42.95","","$ 40.12","$ 37.97","-","620412","1","$ 32.47","15 Women/13 Men","","Solid","Classic Clog","","clogs-and-mules-shoes","Color: Emerald; Size: 15 Women/13 Men;","Emerald","100","$ 49.95","1","B0C8BJL1D3","0196265891795","","","$ 49.95","100 %","$ 7.64","14.99 %","-","$ 49.95","1","2025/05/18","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/819x+Yq+taL.jpg;https://m.media-amazon.com/images/I/71ua3WgRPyL.jpg;https://m.media-amazon.com/images/I/81d5+TLq4QL.jpg;https://m.media-amazon.com/images/I/71IhENHI3VL.jpg;https://m.media-amazon.com/images/I/71Uu8zz8P6L.jpg;https://m.media-amazon.com/images/I/71eYOoq6ZRL.jpg","Crocs Unisex Classic Clog Emerald Mens 4, Womens 6 Medium","10001-302-M4W6","10001-302","196265891801","B0CXG4BP9T","$ 43.09","$ 43.09","","$ 38.52","$ 39.46","1","5","2","$ 32.47","6 Women/4 Men","","Solid","Classic Clog","","clogs-and-mules-shoes","Color: Emerald; Size: 6 Women/4 Men;","Emerald","50","$ 49.95","1","B0C8BJL1D3","0196265891801","","","$ 39.98","79 %","$ 7.16","14.99 %","-","$ 49.95","2","2024/03/07","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/71D6UBlkufL.jpg;https://m.media-amazon.com/images/I/71ySKGDzWoL.jpg;https://m.media-amazon.com/images/I/71b56a6qQ9L.jpg;https://m.media-amazon.com/images/I/81ws6mAo8nL.jpg;https://m.media-amazon.com/images/I/713+vhAAOUL.jpg;https://m.media-amazon.com/images/I/81JZVaZXpKL.jpg;https://m.media-amazon.com/images/I/71RFYBKNBvL.jpg","Crocs Unisex-Adult Classic Clogs, Slate Grey, 8 Men/10 Women","10001","10001","191448101784","B071FBKTRC","$ 46.67","$ 45.95","$ 46.72","$ 43.29","$ 39.55","4732","620489","9","$ 49.99","10 Women/8 Men","","solid","Classic Clogs","Synthetic","clogs-and-mules-shoes","Color: Slate Grey; Size: 10 Women/8 Men;","Slate Grey","2000","$ 49.99","1","B0C8BJL1D3","0191448101784","","","$ 49.99","95 %","$ 7.00","15.01 %","$ 7.01","$ 49.99","9","2025/05/18","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/71D6UBlkufL.jpg;https://m.media-amazon.com/images/I/71ySKGDzWoL.jpg;https://m.media-amazon.com/images/I/71b56a6qQ9L.jpg;https://m.media-amazon.com/images/I/81ws6mAo8nL.jpg;https://m.media-amazon.com/images/I/713+vhAAOUL.jpg;https://m.media-amazon.com/images/I/81JZVaZXpKL.jpg;https://m.media-amazon.com/images/I/71RFYBKNBvL.jpg","Crocs Unisex-Adult Classic Clogs, Slate Grey, 10 Men/12 Women","10001","10001","191448101661","B071LJ1Z1Z","$ 49.95","$ 49.95","$ 49.95","$ 42.54","$ 39.89","6284","620490","1","$ 49.99","12 Women/10 Men","","Solid Color","Classic Clogs (Best Sellers)","Rubber","clogs-and-mules-shoes","Color: Slate Grey; Size: 12 Women/10 Men;","Slate Grey","1000","$ 49.99","1","B0C8BJL1D3","0191448101661","00191448101661","","$ 49.99","100 %","$ 7.48","15 %","$ 7.49","$ 49.99","1","2025/05/18","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs","Low"
"com","https://m.media-amazon.com/images/I/71D6UBlkufL.jpg;https://m.media-amazon.com/images/I/71ySKGDzWoL.jpg;https://m.media-amazon.com/images/I/71b56a6qQ9L.jpg;https://m.media-amazon.com/images/I/81ws6mAo8nL.jpg;https://m.media-amazon.com/images/I/713+vhAAOUL.jpg;https://m.media-amazon.com/images/I/81JZVaZXpKL.jpg;https://m.media-amazon.com/images/I/71RFYBKNBvL.jpg","Crocs Unisex-Adult Classic Clogs, Slate Grey, 7 Men/9 Women","10001","10001","191448101777","B0728CNYBJ","$ 49.95","$ 49.95","$ 49.95","$ 45.49","$ 41.75","5167","620412","2","$ 49.99","9 Women/7 Men","","solid","Classic Clogs (Best Sellers)","Synthetic","clogs-and-mules-shoes","Color: Slate Grey; Size: 9 Women/7 Men;","Slate Grey","1000","$ 49.99","1","B0C8BJL1D3","0191448101777","00191448101777","","$ 49.99","99 %","$ 7.48","14.99 %","$ 7.49","$ 49.99","2","2025/05/18","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/71D6UBlkufL.jpg;https://m.media-amazon.com/images/I/71ySKGDzWoL.jpg;https://m.media-amazon.com/images/I/71b56a6qQ9L.jpg;https://m.media-amazon.com/images/I/81ws6mAo8nL.jpg;https://m.media-amazon.com/images/I/713+vhAAOUL.jpg;https://m.media-amazon.com/images/I/81JZVaZXpKL.jpg;https://m.media-amazon.com/images/I/71RFYBKNBvL.jpg","Crocs Women's Classic Mule Slate Grey - 6 US Men/ 8 US Women M US","10001","10001","191448101760","B0728CNXVY","$ 49.95","$ 48.47","$ 49.95","$ 45.19","$ 41.49","4530","620412","4","$ 49.99","8 Women/6 Men","","solid","Classic Clogs (Best Sellers)","Synthetic","clogs-and-mules-shoes","Color: Slate Grey; Size: 8 Women/6 Men;","Slate Grey","1000","$ 49.99","1","B0C8BJL1D3","0191448101760","","","$ 49.99","64 %","$ 7.00","14.99 %","$ 7.49","$ 49.99","4","2025/05/18","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/71D6UBlkufL.jpg;https://m.media-amazon.com/images/I/71ySKGDzWoL.jpg;https://m.media-amazon.com/images/I/71b56a6qQ9L.jpg;https://m.media-amazon.com/images/I/81ws6mAo8nL.jpg;https://m.media-amazon.com/images/I/713+vhAAOUL.jpg;https://m.media-amazon.com/images/I/81JZVaZXpKL.jpg;https://m.media-amazon.com/images/I/71RFYBKNBvL.jpg","Crocs Unisex Classic Clog, Slate Grey, 7 Women/5 Men","10001","10001-0DA","191448101753","B071FBKV8B","$ 49.95","$ 44.99","$ 49.95","$ 44.75","$ 39.03","3425","620342","4","$ 49.99","7 Women/5 Men","","Solid Color","Classic Clogs (Best Sellers)","Synthetic","clogs-and-mules-shoes","Color: Slate Grey; Size: 7 Women/5 Men;","Slate Grey","500","$ 49.99","1","B0C8BJL1D3","0191448101753","00191448101753","","$ 49.99","100 %","$ 6.62","14.99 %","$ 7.49","$ 49.99","4","2025/05/18","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/71D6UBlkufL.jpg;https://m.media-amazon.com/images/I/71ySKGDzWoL.jpg;https://m.media-amazon.com/images/I/71b56a6qQ9L.jpg;https://m.media-amazon.com/images/I/81ws6mAo8nL.jpg;https://m.media-amazon.com/images/I/713+vhAAOUL.jpg;https://m.media-amazon.com/images/I/81JZVaZXpKL.jpg;https://m.media-amazon.com/images/I/71RFYBKNBvL.jpg","Crocs Unisex-Adult Classic Clogs, Slate Grey, 13 Men/15 Women","10001","10001","191448101692","B071HXB8GZ","$ 49.90","$ 49.90","$ 49.90","$ 42.28","$ 39.95","2699","620490","1","$ 49.99","15 Women/13 Men","","solid","Classic Clogs (Best Sellers)","Synthetic","clogs-and-mules-shoes","Color: Slate Grey; Size: 15 Women/13 Men;","Slate Grey","600","$ 49.99","1","B0C8BJL1D3","0191448101692","00191448101692","","$ 49.99","100 %","$ 7.88","15.01 %","$ 7.49","$ 49.99","1","2025/05/18","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/81TR8F0H-FL.jpg;https://m.media-amazon.com/images/I/81-Z1+3rebL.jpg;https://m.media-amazon.com/images/I/710DYy6CfYL.jpg;https://m.media-amazon.com/images/I/91ADcTpezZL.jpg;https://m.media-amazon.com/images/I/71ZBvRKJKuL.jpg;https://m.media-amazon.com/images/I/81dz3IGwSHL.jpg;https://m.media-amazon.com/images/I/711GPSIY9FL.jpg","Crocs Unisex-Adult Classic Clogs, Navy, 12 Men/14 Women","10001","10001","841158002771","B0014C2PZG","$ 44.90","$ 44.90","$ 44.90","$ 41.03","$ 46.03","3534","620412","6","$ 49.96","14 Women/12 Men","","solid","Classic Clogs","Cotton","clogs-and-mules-shoes","Color: Navy; Size: 14 Women/12 Men;","Navy","600","$ 49.99","1","B0C8BJL1D3","0841158002771","","","$ 49.99","85 %","$ 7.56","15.01 %","$ 6.74","$ 49.99","6","2025/05/18","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs","Low"
"com","https://m.media-amazon.com/images/I/81TR8F0H-FL.jpg;https://m.media-amazon.com/images/I/81-Z1+3rebL.jpg;https://m.media-amazon.com/images/I/710DYy6CfYL.jpg;https://m.media-amazon.com/images/I/91ADcTpezZL.jpg;https://m.media-amazon.com/images/I/71ZBvRKJKuL.jpg;https://m.media-amazon.com/images/I/81dz3IGwSHL.jpg;https://m.media-amazon.com/images/I/711GPSIY9FL.jpg","Crocs Unisex-Adult Classic Clogs, Navy, 7 Men/9 Women","10001","10001-410","841158002726","B0014C3X2K","$ 34.33","$ 34.33","$ 49.77","$ 37.52","$ 41.19","6798","620344","5","$ 49.96","9 Women/7 Men","","solid","Classic Clogs","Synthetic","clogs-and-mules-shoes","Color: Navy; Size: 9 Women/7 Men;","Navy","1000","$ 49.99","1","B0C8BJL1D3","0841158002726","00841158002726","","$ 49.99","94 %","$ 7.08","14.99 %","$ 7.46","$ 49.99","5","2023/09/01","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/81TR8F0H-FL.jpg;https://m.media-amazon.com/images/I/81-Z1+3rebL.jpg;https://m.media-amazon.com/images/I/710DYy6CfYL.jpg;https://m.media-amazon.com/images/I/91ADcTpezZL.jpg;https://m.media-amazon.com/images/I/71ZBvRKJKuL.jpg;https://m.media-amazon.com/images/I/81dz3IGwSHL.jpg;https://m.media-amazon.com/images/I/711GPSIY9FL.jpg","Crocs Unisex-Adult Classic Clogs, Navy, 12 Women/10 Men","10001","10001-410","191448964273, 841158002757","B0014C5USU","$ 49.71","$ 48.92","$ 49.71","$ 45.00","$ 44.29","8703","620489","3","$ 49.96","12 Women/10 Men","","solid","Classic Clogs","100% Croslite","clogs-and-mules-shoes","Color: Navy; Size: 12 Women/10 Men;","Navy","900","$ 49.99","1","B0C8BJL1D3","0841158002757, 0191448679740, 0191448964273","","","$ 49.99","78 %","$ 7.80","15.01 %","$ 7.46","$ 49.99","3","2023/09/01","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/81TR8F0H-FL.jpg;https://m.media-amazon.com/images/I/81-Z1+3rebL.jpg;https://m.media-amazon.com/images/I/710DYy6CfYL.jpg;https://m.media-amazon.com/images/I/91ADcTpezZL.jpg;https://m.media-amazon.com/images/I/71ZBvRKJKuL.jpg;https://m.media-amazon.com/images/I/81dz3IGwSHL.jpg;https://m.media-amazon.com/images/I/711GPSIY9FL.jpg","Crocs Unisex-Adult Classic Clogs, Navy, 9 Men/11 Women","10001","10001-410","841158002740","B0014C3X5C","$ 46.87","$ 46.87","$ 46.87","$ 42.58","$ 44.17","7159","620490","3","$ 34.99","11 Women/9 Men","","solid","Classic Clogs","100% Croslite","clogs-and-mules-shoes","Color: Navy; Size: 11 Women/9 Men;","Navy","1000","$ 49.99","1","B0C8BJL1D3","0841158002740","00841158002740","","$ 49.99","83 %","$ 7.24","14.99 %","$ 7.03","$ 49.99","3","2025/05/18","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/81TR8F0H-FL.jpg;https://m.media-amazon.com/images/I/81-Z1+3rebL.jpg;https://m.media-amazon.com/images/I/710DYy6CfYL.jpg;https://m.media-amazon.com/images/I/91ADcTpezZL.jpg;https://m.media-amazon.com/images/I/71ZBvRKJKuL.jpg;https://m.media-amazon.com/images/I/81dz3IGwSHL.jpg;https://m.media-amazon.com/images/I/711GPSIY9FL.jpg","Crocs Unisex-Adult Classic Clogs, Navy, 6 Men/8 Women","10001","10001-410","841158002719","B0014C5ULM","$ 44.95","$ 47.40","$ 48.19","$ 38.69","$ 39.51","6692","620412","7","$ 49.96","8 Women/6 Men","","solid","Classic Clogs","Cotton","clogs-and-mules-shoes","Color: Navy; Size: 8 Women/6 Men;","Navy","600","$ 49.99","1","B0C8BJL1D3","0841158002719","","","$ 49.99","23 %","$ 7.00","14.99 %","$ 7.22","$ 49.99","7","2025/05/18","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/61SuPkDGYfL.jpg;https://m.media-amazon.com/images/I/41YdW-7UHrL.jpg;https://m.media-amazon.com/images/I/51KAPptQIwL.jpg;https://m.media-amazon.com/images/I/312LTHQn90L.jpg;https://m.media-amazon.com/images/I/51F0UVbvOCL.jpg;https://m.media-amazon.com/images/I/613mlqDCE9L.jpg;https://m.media-amazon.com/images/I/412GelSJibL.jpg;https://m.media-amazon.com/images/I/8192q+zQ8gL.jpg;https://m.media-amazon.com/images/I/61sry0aFzyL.jpg;https://m.media-amazon.com/images/I/711PangI4UL.jpg;https://m.media-amazon.com/images/I/61ZEhJzfj6L.jpg","Crocs Unisex-Adult Classic Clogs, Black, 10 Men/12 Women","10001","10001-001","841158002474","B0014C5S7S","","$ 76.35","","$ 38.02","$ 37.87","23256","620411","2","$ 49.95","12 Women/10 Men","","solid","Classic Clogs (Best Sellers)","Cotton","clogs-and-mules-shoes","Color: Black; Size: 12 Women/10 Men;","Black","2000","$ 49.99","1","B0C8BJL1D3","0841158002474","","","$ 49.99","98 %","$ 7.64","15 %","-","$ 49.99","2","2025/05/18","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/61Xa2dqabnL.jpg;https://m.media-amazon.com/images/I/61OGS8WEUwL.jpg;https://m.media-amazon.com/images/I/61lIQaMtapL.jpg;https://m.media-amazon.com/images/I/71wL0PGkLSL.jpg;https://m.media-amazon.com/images/I/61VZhe7EfIL.jpg;https://m.media-amazon.com/images/I/61aiF544vRL.jpg;https://m.media-amazon.com/images/I/61zRqzHvHIL.jpg","Crocs Unisex Classic Clogs (Little Kid/Big Kid) Mystic Purple 4 Medium","206991-5BN","206990","198445103070","B0D2NX6W8D","$ 39.95","$ 39.95","$ 39.95","$ 39.91","$ 39.94","1","156493","2","$ 39.95","4 Big Kid","","Solid","Classic Clogs (Little Kid/Big Kid)","","clogs-and-mules-shoes","Size: 4 Big Kid; Color: Mystic Purple;","Mystic Purple","300","$ 39.95","26","B0CB69JC4F","0198445103070","","","$ 29.98","100 %","$ 5.77","14.99 %","$ 5.99","$ 39.95","2","2024/06/03","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/61Xa2dqabnL.jpg;https://m.media-amazon.com/images/I/61OGS8WEUwL.jpg;https://m.media-amazon.com/images/I/61lIQaMtapL.jpg;https://m.media-amazon.com/images/I/71wL0PGkLSL.jpg;https://m.media-amazon.com/images/I/61VZhe7EfIL.jpg;https://m.media-amazon.com/images/I/61aiF544vRL.jpg;https://m.media-amazon.com/images/I/61zRqzHvHIL.jpg","Crocs Unisex Classic Clogs (Little Kid/Big Kid) Mystic Purple 5 Medium","206991-5BN","206990","198445103087","B0D2NWQKLS","$ 39.95","$ 39.95","$ 39.95","$ 39.95","$ 39.95","1","156493","5","$ 39.99","5 Big Kid","","Solid","Classic Clogs (Little Kid/Big Kid)","","clogs-and-mules-shoes","Size: 5 Big Kid; Color: Mystic Purple;","Mystic Purple","100","$ 39.95","26","B0CB69JC4F","0198445103087","","","","100 %","$ 5.52","14.99 %","$ 5.99","$ 39.95","5","2024/06/03","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/61Xa2dqabnL.jpg;https://m.media-amazon.com/images/I/61OGS8WEUwL.jpg;https://m.media-amazon.com/images/I/61lIQaMtapL.jpg;https://m.media-amazon.com/images/I/71wL0PGkLSL.jpg;https://m.media-amazon.com/images/I/61VZhe7EfIL.jpg;https://m.media-amazon.com/images/I/61aiF544vRL.jpg;https://m.media-amazon.com/images/I/61zRqzHvHIL.jpg","Crocs Unisex Classic Clogs (Little Kid/Big Kid) Mystic Purple 6 Medium","206991-5BN","206990","198445103094","B0D2NXPY7F","$ 39.95","$ 38.95","$ 39.95","$ 39.95","$ 39.95","1","156493","6","$ 39.99","6 Big Kid","","Solid","Classic Clogs (Little Kid/Big Kid)","Ethylene Vinyl Acetate","clogs-and-mules-shoes","Size: 6 Big Kid; Color: Mystic Purple;","Mystic Purple","100","$ 39.95","26","B0CB69JC4F","0198445103094","","","$ 39.95","100 %","$ 7.00","14.99 %","$ 5.99","$ 39.95","6","2024/06/03","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/61Xa2dqabnL.jpg;https://m.media-amazon.com/images/I/61OGS8WEUwL.jpg;https://m.media-amazon.com/images/I/61lIQaMtapL.jpg;https://m.media-amazon.com/images/I/71wL0PGkLSL.jpg;https://m.media-amazon.com/images/I/61VZhe7EfIL.jpg;https://m.media-amazon.com/images/I/61aiF544vRL.jpg;https://m.media-amazon.com/images/I/61zRqzHvHIL.jpg","Crocs Unisex Classic Clogs (Toddler) Mystic Purple 4 Medium","206990-5BN","206990-5BN","198445102745","B0D2NVJPPG","$ 34.95","$ 34.95","$ 34.95","$ 34.95","$ 34.95","-","156493","3","$ 34.95","4 Toddler","","Solid","Classic Clogs (Toddler)","","clogs-and-mules-shoes","Size: 4 Toddler; Color: Mystic Purple;","Mystic Purple","100","$ 34.95","26","B0CB69JC4F","0198445102745","","","$ 34.95","98 %","$ 4.99","14.99 %","$ 5.24","$ 34.95","3","2024/06/03","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/61Xa2dqabnL.jpg;https://m.media-amazon.com/images/I/61OGS8WEUwL.jpg;https://m.media-amazon.com/images/I/61lIQaMtapL.jpg;https://m.media-amazon.com/images/I/71wL0PGkLSL.jpg;https://m.media-amazon.com/images/I/61VZhe7EfIL.jpg;https://m.media-amazon.com/images/I/61aiF544vRL.jpg;https://m.media-amazon.com/images/I/61zRqzHvHIL.jpg","Crocs Unisex Classic Clogs (Toddler) Mystic Purple 9 Medium","206990-5BN","206990-5BN","198445102790","B0D2NVYZ8R","$ 34.95","$ 34.95","$ 34.95","$ 34.94","$ 34.93","-","156493","4","$ 34.95","9 Toddler","","Solid","Classic Clogs (Toddler)","","clogs-and-mules-shoes","Size: 9 Toddler; Color: Mystic Purple;","Mystic Purple","100","$ 34.95","26","B0CB69JC4F","0198445102790","","","$ 40.00","86 %","$ 5.37","14.99 %","$ 5.24","$ 34.95","4","2024/06/03","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/61Xa2dqabnL.jpg;https://m.media-amazon.com/images/I/61OGS8WEUwL.jpg;https://m.media-amazon.com/images/I/61lIQaMtapL.jpg;https://m.media-amazon.com/images/I/71wL0PGkLSL.jpg;https://m.media-amazon.com/images/I/61VZhe7EfIL.jpg;https://m.media-amazon.com/images/I/61aiF544vRL.jpg;https://m.media-amazon.com/images/I/61zRqzHvHIL.jpg","Crocs Unisex Classic Clogs (Toddler) Mystic Purple 5 Medium","206990-5BN","206990-5BN","198445102752","B0D2NXG5TZ","$ 34.95","$ 34.95","$ 34.95","$ 34.95","$ 34.92","-","156493","3","$ 34.95","5 Toddler","","Solid","Classic Clogs (Toddler)","","clogs-and-mules-shoes","Size: 5 Toddler; Color: Mystic Purple;","Mystic Purple","200","$ 34.95","25","B0CB69JC4F","0198445102752","","","$ 34.01","97 %","$ 5.37","14.99 %","$ 5.24","$ 34.95","3","2024/06/03","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/61Xa2dqabnL.jpg;https://m.media-amazon.com/images/I/61OGS8WEUwL.jpg;https://m.media-amazon.com/images/I/61lIQaMtapL.jpg;https://m.media-amazon.com/images/I/71wL0PGkLSL.jpg;https://m.media-amazon.com/images/I/61VZhe7EfIL.jpg;https://m.media-amazon.com/images/I/61aiF544vRL.jpg;https://m.media-amazon.com/images/I/61zRqzHvHIL.jpg","Crocs Unisex Classic Clogs (Toddler) Mystic Purple 10 Medium","206990-5BN","206990-5BN","198445102738","B0D2NTJ44M","$ 34.95","$ 34.94","$ 34.95","$ 34.95","$ 34.95","2","156493","4","$ 34.95","10 Toddler","","Solid","Classic Clogs (Toddler)","Ethylene Vinyl Acetate","clogs-and-mules-shoes","Size: 10 Toddler; Color: Mystic Purple;","Mystic Purple","100","$ 34.95","26","B0CB69JC4F","0198445102738","","","","100 %","$ 5.77","14.99 %","$ 5.24","$ 34.95","4","2024/06/03","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/61Xa2dqabnL.jpg;https://m.media-amazon.com/images/I/61OGS8WEUwL.jpg;https://m.media-amazon.com/images/I/61lIQaMtapL.jpg;https://m.media-amazon.com/images/I/71wL0PGkLSL.jpg;https://m.media-amazon.com/images/I/61VZhe7EfIL.jpg;https://m.media-amazon.com/images/I/61aiF544vRL.jpg;https://m.media-amazon.com/images/I/61zRqzHvHIL.jpg","Crocs Unisex Classic Clogs (Toddler) Mystic Purple 8 Medium","206990-5BN","206990-5BN","198445102783","B0D2NVT68M","$ 33.20","$ 33.20","$ 34.95","$ 34.95","$ 34.95","1","156493","4","-","8 Toddler","","Solid","Classic Clogs (Toddler)","","clogs-and-mules-shoes","Size: 8 Toddler; Color: Mystic Purple;","Mystic Purple","100","$ 34.95","25","B0CB69JC4F","0198445102783","","","","100 %","$ 5.52","14.99 %","$ 5.24","$ 34.95","4","2024/06/03","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
