UPC,Price,Variation,Source Link
198294480018,53.55,XL,https://www.calvinklein.us/en/sale/women/sale-womens-jackets-outerwear/cropped-collarless-denim-trucker-jacket/47B716G-UN6.html?journey=new-to-sale
196807878529,22.50,XL,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-bike-shorts/QS7216-QX6.html?journey=new-to-sale
198294326033,76.05,XL,https://www.calvinklein.us/en/sale/women/dresses/poplin-woven-mini-shirt-dress/40430WF-PCZ.html?journey=new-to-sale
196669057698,35.55,L,https://www.calvinklein.us/en/men/apparel/tops/round-logo-graphic-relaxed-t-shirt-/4RC292G-PWM.html?journey=new-to-sale
198294324657,89.55,33W X 30L,https://www.calvinklein.us/en/sale/men/bottoms/slim-taper-jeans/40355MF-WDP.html?journey=new-to-sale
196807623525,9.90,XL,https://www.calvinklein.us/en/sale/women/underwear-loungewear/attraction-hipster/QF7932-UB1.html?journey=new-to-sale
198294673786,40.05,33W X 32L,https://www.calvinklein.us/en/men/apparel/denim/slim-straight-fit-jeans/4LB769G-KSA.html?journey=new-to-sale
196807578061,9.90,XL,https://www.calvinklein.us/en/sale/women/underwear-loungewear/attraction-dipped-bikini/QF7930-UB1.html?journey=new-to-sale
196807862924,24.75,XL,https://www.calvinklein.us/en/sale/women/lounge-sleep/terry-lounge-sleep-shorts/QS7275-HGS.html?journey=new-to-sale
196807867257,6.75,XL,https://www.calvinklein.us/en/sale/women/underwear-loungewear/ideal-micro-mid-rise-cheeky-brief/QD5178-C5T.html?journey=new-to-sale
196807926305,51.75,XL,https://www.calvinklein.us/en/sale/women/sale-womens-swim/modern-logo-swim-one-piece/Q61006-VO3.html?journey=new-to-sale
196807878628,24.75,XL,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-leggings/QS7220-FCG.html?journey=new-to-sale
196807851133,6.75,XL,https://www.calvinklein.us/en/sale/women/underwear-loungewear/icon-logo-lace-bikini/QD5283-LRF.html?journey=new-to-sale
198294545793,58.05,XL,https://www.calvinklein.us/en/sale/men/tops/lyocell-blend-relaxed-button-down-shirt/4LB117G-RO3.html?journey=new-to-sale
196807673063,22.50,XL,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-bike-shorts/QS7216-UB1.html?journey=new-to-sale
198294464032,22.05,XL,https://www.calvinklein.us/en/sale/men/tops/cotton-combed-rib-classic-t-shirt/4LB266G-NF1.html?journey=new-to-sale
