upc,price,variation,source_url
'197674810384,20,New Navy,"https://us.puma.com/us/en/pd/Essentials-Elevated-Women's-5""-Mid-Rise-Shorts/685020?swatch=16"
'197674812791,20,Pink Fruit,"https://us.puma.com/us/en/pd/Essentials-Elevated-Women's-5""-Mid-Rise-Shorts/685020?swatch=18"
'197674810940,20,Magic Rose,"https://us.puma.com/us/en/pd/Essentials-Elevated-Women's-5""-Mid-Rise-Shorts/685020?swatch=22"
'197674811626,20,Almost Apricot,"https://us.puma.com/us/en/pd/Essentials-Elevated-Women's-5""-Mid-Rise-Shorts/685020?swatch=41"
'197674811381,20,Cool Weather,"https://us.puma.com/us/en/pd/Essentials-Elevated-Women's-5""-Mid-Rise-Shorts/685020?swatch=47"
'197674810544,20,Modern Mint,"https://us.puma.com/us/en/pd/Essentials-Elevated-Women's-5""-Mid-Rise-Shorts/685020?swatch=67"
'197674812210,20,Alpine Snow,"https://us.puma.com/us/en/pd/Essentials-Elevated-Women's-5""-Mid-Rise-Shorts/685020?swatch=87"
'197673494646,20,Wild Berry,"https://us.puma.com/us/en/pd/Essentials-Elevated-Women's-5""-Mid-Rise-Shorts/685020?swatch=89"
'195100338136,32.5,Puma White-Puma White-Gray Violet,https://us.puma.com/us/en/pd/ST-Runner-v3-L-Men's-Sneakers/384855?swatch=10
'195100370228,24.99,Puma Black-Puma Black,https://us.puma.com/us/en/pd/ST-Runner-v3-L-Men's-Sneakers/384855?swatch=11
'196859431055,30,PUMA White-Vapor Gray-Vine,https://us.puma.com/us/en/pd/ST-Runner-v3-L-Men's-Sneakers/384855?swatch=22
'197670863001,27.5,PUMA Black-Shadow Gray,https://us.puma.com/us/en/pd/ST-Runner-v4-Leather-Big-Kids'-Sneakers/399736?swatch=01
'197670862868,27.5,PUMA White-Cool Light Gray,https://us.puma.com/us/en/pd/ST-Runner-v4-Leather-Big-Kids'-Sneakers/399736?swatch=02
'197670862936,38.99,PUMA White-Lapis Lazuli-Silver Mist-Mauved Out-Mint,https://us.puma.com/us/en/pd/ST-Runner-v4-Leather-Big-Kids'-Sneakers/399736?swatch=05
'195100073914,34.99,Puma Black-Puma Black,https://us.puma.com/us/en/pd/Turin-III-Men's-Sneakers/383037?swatch=01
'195100209382,27.99,Puma White-Puma White,https://us.puma.com/us/en/pd/Turin-III-Men's-Sneakers/383037?swatch=02
'195100213549,27.5,Puma Black-Puma White,https://us.puma.com/us/en/pd/Turin-III-Men's-Sneakers/383037?swatch=05
'195102390163,30,Puma White-High Risk Red-Limoges,https://us.puma.com/us/en/pd/Turin-III-Men's-Sneakers/383037?swatch=08
'196856340657,27.99,PUMA White-Inky Blue-Gum,https://us.puma.com/us/en/pd/Turin-III-Men's-Sneakers/383037?swatch=13
'196859447520,30,PUMA White-Dark Olive-Putty-PUMA Gold,https://us.puma.com/us/en/pd/Turin-III-Men's-Sneakers/383037?swatch=15
'196859420349,24.99,PUMA Navy-Vapor Gray-Cool Mid Gray-PUMA Gold,https://us.puma.com/us/en/pd/Turin-III-Men's-Sneakers/383037?swatch=16
'196859059297,60,Fresh Mint-Fast Pink,https://us.puma.com/us/en/pd/Palermo-Toddlers'-Sneakers/397274?swatch=02
'196859354590,60,Pelé Yellow-Yellow Sizzle-Archive Green,https://us.puma.com/us/en/pd/Palermo-Toddlers'-Sneakers/397274?swatch=04
'196859059389,60,Vine-Clementine,https://us.puma.com/us/en/pd/Palermo-Toddlers'-Sneakers/397274?swatch=05
'196859059471,60,Cobalt Glaze-PUMA White,https://us.puma.com/us/en/pd/Palermo-Toddlers'-Sneakers/397274?swatch=07
'197670752565,27.5,Redmazing-PUMA White,https://us.puma.com/us/en/pd/Palermo-Toddlers'-Sneakers/397274?swatch=10
'197670753265,27.5,Hyperlink Blue-PUMA White,https://us.puma.com/us/en/pd/Palermo-Toddlers'-Sneakers/397274?swatch=11
'197670353618,39.99,Mauved Out-Lavender Alert,https://us.puma.com/us/en/pd/Palermo-Toddlers'-Sneakers/397274?swatch=12
'197670326414,30,Hyperlink Blue-Flame Flicker-Gum,https://us.puma.com/us/en/pd/Palermo-Toddlers'-Sneakers/397274?swatch=17
'198551995446,55,Wild Green-Persian Blue,https://us.puma.com/us/en/pd/Palermo-Toddlers'-Sneakers/397274?swatch=35
'198551994661,55,Team Violet-Poised Pink,https://us.puma.com/us/en/pd/Palermo-Toddlers'-Sneakers/397274?swatch=36
'198551996436,55,Archive Green-Pinkscape,https://us.puma.com/us/en/pd/Palermo-Toddlers'-Sneakers/397274?swatch=42
'198551995354,55,Pinkscape-Fresh Yellow,https://us.puma.com/us/en/pd/Palermo-Toddlers'-Sneakers/397274?swatch=43
'198555419313,40,Pinkscape-Gold Moon,https://us.puma.com/us/en/pd/PUMA-Club-5v5-Women/397635?swatch=18
'198555419436,40,Frosted Ivory-Canvas,https://us.puma.com/us/en/pd/PUMA-Club-5v5-Women/397635?swatch=19
'198553473461,16,PUMA Black,https://us.puma.com/us/en/pd/PUMA-Class-Relaxed-Polo-Tee-Women/688127?swatch=01
'198553472129,16,Poised Pink,https://us.puma.com/us/en/pd/PUMA-Class-Relaxed-Polo-Tee-Women/688127?swatch=65
'198553483934,16,Alpine Snow,https://us.puma.com/us/en/pd/PUMA-Class-Relaxed-Polo-Tee-Women/688127?swatch=87
'198555455601,9.99,PUMA Black,https://us.puma.com/us/en/pd/Essentials-Nature-2.0-Tee-Women/692153?swatch=01
'198555455540,9.99,Gold Moon,https://us.puma.com/us/en/pd/Essentials-Nature-2.0-Tee-Women/692153?swatch=35
'198555455663,9.99,Alpine Snow,https://us.puma.com/us/en/pd/Essentials-Nature-2.0-Tee-Women/692153?swatch=87
'198555455724,9.99,Ruby Shimmer,https://us.puma.com/us/en/pd/Essentials-Nature-2.0-Tee-Women/692153?swatch=96
'197673496190,14,PUMA Black,https://us.puma.com/us/en/pd/ESS-ELEVATED-Rib-Tee-Women/685021?swatch=01
'197673496442,14,Alpine Snow,https://us.puma.com/us/en/pd/ESS-ELEVATED-Rib-Tee-Women/685021?swatch=87
'197674261087,22.5,PUMA Black,https://us.puma.com/us/en/pd/Posterize-Basketball-Big-Kids'-Hoodie/630823?swatch=01
'197674261148,22.5,Vivid Blue,https://us.puma.com/us/en/pd/Posterize-Basketball-Big-Kids'-Hoodie/630823?swatch=45
'197674870579,9.99,PUMA Black,https://us.puma.com/us/en/pd/GRAPHICS-BBall-Men's-Tee/688892?swatch=01
'197674870630,12.99,Team Light Blue,https://us.puma.com/us/en/pd/GRAPHICS-BBall-Men's-Tee/688892?swatch=57
'197674870692,10.99,Desert Dust,https://us.puma.com/us/en/pd/GRAPHICS-BBall-Men's-Tee/688892?swatch=68
'197674870517,10.99,Cast Iron,https://us.puma.com/us/en/pd/GRAPHICS-BBall-Men's-Tee/688892?swatch=91
'196859234625,45.99,PUMA Black-PUMA Black,https://us.puma.com/us/en/pd/Vis2k-Big-Kids'-Sneakers/396562?swatch=01
'197670530859,57.99,PUMA Black-PUMA White-Redmazing,https://us.puma.com/us/en/pd/Vis2k-Big-Kids'-Sneakers/396562?swatch=09
'197670751278,40.99,PUMA White-PUMA Black-Deeva Peach,https://us.puma.com/us/en/pd/Vis2k-Big-Kids'-Sneakers/396562?swatch=11
'197673758939,44.99,PUMA White-PUMA White-Lilac Frost,https://us.puma.com/us/en/pd/Vis2k-Big-Kids'-Sneakers/396562?swatch=14
'197674571070,37.5,PUMA White-Peach Frost,https://us.puma.com/us/en/pd/Vis2k-Big-Kids'-Sneakers/396562?swatch=15
'197671412406,15,Pale Plum,https://us.puma.com/us/en/pd/HYPERNATURAL-Big-Kids'-Tank/681825?swatch=30
'195731884033,40,PUMA White-Sedate Gray-Malachite,https://us.puma.com/us/en/pd/CA-Pro-Sport-Mix-Big-Kids'-Sneakers/394387?swatch=01
'198551800504,55,PUMA Black-Ruby Shimmer,https://us.puma.com/us/en/pd/PL-Court-Classic-Lux-Unisex/308870?swatch=01
'198551800696,55,Alpine Snow-Clyde Royal,https://us.puma.com/us/en/pd/PL-Court-Classic-Lux-Unisex/308870?swatch=02
'197673299746,8.99,PUMA Black,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Big-Kids'-Tee/684906?swatch=01
'197673350898,8.99,PUMA White,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Big-Kids'-Tee/684906?swatch=02
'197673405017,9.99,Medium Gray Heather,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Big-Kids'-Tee/684906?swatch=03
'197673404867,8.99,For All Time Red,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Big-Kids'-Tee/684906?swatch=11
'197673351413,9.99,New Navy,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Big-Kids'-Tee/684906?swatch=16
'197674765943,35,PUMA Black-PUMA Silver,https://us.puma.com/us/en/pd/Prowl-Ella-Lite-Women's-Running-Shoes/311693?swatch=01
'197674766063,35,PUMA White-Feather Gray-PUMA Silver,https://us.puma.com/us/en/pd/Prowl-Ella-Lite-Women's-Running-Shoes/311693?swatch=02
'198555401073,27.5,PUMA Black,https://us.puma.com/us/en/pd/Essentials-Double-Up-Hoodie-Men/690380?swatch=01
'198555400595,27.5,Dark Indigo,https://us.puma.com/us/en/pd/Essentials-Double-Up-Hoodie-Men/690380?swatch=80
'198555399790,27.5,Ruby Shimmer,https://us.puma.com/us/en/pd/Essentials-Double-Up-Hoodie-Men/690380?swatch=96
'197673366233,25,Pink Fruit,https://us.puma.com/us/en/pd/BUTTERFLY-VIBE-Big-Kids'-Crew-Top/629886?swatch=18
'197673366387,25,Light Sand,https://us.puma.com/us/en/pd/BUTTERFLY-VIBE-Big-Kids'-Crew-Top/629886?swatch=96
'197673386064,32.5,Magic Rose-For All Time Red,https://us.puma.com/us/en/pd/Palermo-Love-Big-Kids'-Sneakers/400936?swatch=01
'198553501560,20,PUMA Black,https://us.puma.com/us/en/pd/Essentials-Graphic-Animal-Pants-Youth/688760?swatch=01
'198553460522,20,Ruby Shimmer,https://us.puma.com/us/en/pd/Essentials-Graphic-Animal-Pants-Youth/688760?swatch=96
'197673630426,25,PUMA Black,https://us.puma.com/us/en/pd/Essentials-Small-No.-1-Logo-Hoodie-Men/682574?swatch=01
'197673683187,25,For All Time Red,https://us.puma.com/us/en/pd/Essentials-Small-No.-1-Logo-Hoodie-Men/682574?swatch=11
'197673683323,25,New Navy,https://us.puma.com/us/en/pd/Essentials-Small-No.-1-Logo-Hoodie-Men/682574?swatch=16
'198555457452,10.99,New Navy,https://us.puma.com/us/en/pd/Graphic-Varsity-Tee-Men/691968?swatch=16
'198555457339,10.99,Cool Blue,https://us.puma.com/us/en/pd/Graphic-Varsity-Tee-Men/691968?swatch=34
'198555457278,10.99,Ice Coffee,https://us.puma.com/us/en/pd/Graphic-Varsity-Tee-Men/691968?swatch=55
'198555457391,10.99,Lux Army,https://us.puma.com/us/en/pd/Graphic-Varsity-Tee-Men/691968?swatch=82
'198555435399,27.5,PUMA Black,https://us.puma.com/us/en/pd/Ess-Double-Up-Hoodie-Women/690329?swatch=01
'198555393064,27.5,Poised Pink,https://us.puma.com/us/en/pd/Ess-Double-Up-Hoodie-Women/690329?swatch=65
'198555397628,27.5,Dark Indigo,https://us.puma.com/us/en/pd/Ess-Double-Up-Hoodie-Women/690329?swatch=80
'197674868934,10.99,PUMA Black,https://us.puma.com/us/en/pd/GRAPHICS-Sneakers-Men's-Tee/688888?swatch=01
'197674868996,10.99,PUMA White,https://us.puma.com/us/en/pd/GRAPHICS-Sneakers-Men's-Tee/688888?swatch=02
'197674868897,10.99,Red Fire,https://us.puma.com/us/en/pd/GRAPHICS-Sneakers-Men's-Tee/688888?swatch=15
'197674868835,10.99,New Navy,https://us.puma.com/us/en/pd/GRAPHICS-Sneakers-Men's-Tee/688888?swatch=16
'197674114840,15,PUMA Black,https://us.puma.com/us/en/pd/TAD-ESSENTIALS-V-Neck-Tee-Women/525890?swatch=01
'198553512382,15,Gold Moon,https://us.puma.com/us/en/pd/TAD-ESSENTIALS-V-Neck-Tee-Women/525890?swatch=35
'198553513020,15,Dark Indigo,https://us.puma.com/us/en/pd/TAD-ESSENTIALS-V-Neck-Tee-Women/525890?swatch=80
'198553512788,15,Glowing Pink,https://us.puma.com/us/en/pd/TAD-ESSENTIALS-V-Neck-Tee-Women/525890?swatch=99
'196859327136,47.5,Alpine Snow-Turquoise Surf-Whisp Of Pink,https://us.puma.com/us/en/pd/SOFTRIDE-Sway-Women's-Running-Shoe/310318?swatch=03
'198555260113,47.5,PUMA White-Gold Moon,https://us.puma.com/us/en/pd/SOFTRIDE-Sway-Women's-Running-Shoe/310318?swatch=17
'197673962497,39.99,PUMA White-New Navy,https://us.puma.com/us/en/pd/Court-Classic-Vulc-SlipOn-Sneakers-Unisex/400216?swatch=01
'197673962305,39.99,PUMA Black-PUMA White,https://us.puma.com/us/en/pd/Court-Classic-Vulc-SlipOn-Sneakers-Unisex/400216?swatch=02
'197673965412,39.99,PUMA Black-PUMA Black,https://us.puma.com/us/en/pd/Court-Classic-Vulc-SlipOn-Sneakers-Unisex/400216?swatch=07
'198555508918,27.5,Loden Green-Loden Green-Gum,https://us.puma.com/us/en/pd/Court-Classic-Vulc-SlipOn-Sneakers-Unisex/400216?swatch=09
'198555395907,27.5,PUMA Black,https://us.puma.com/us/en/pd/Essentials-AOP-Track-Pant-Men/690419?swatch=01
'198555395358,27.5,Wild Green,https://us.puma.com/us/en/pd/Essentials-AOP-Track-Pant-Men/690419?swatch=74
'198553425644,25,PUMA Black,https://us.puma.com/us/en/pd/Evostripe-Pants-Youth/688864?swatch=01
'198553436534,25,Cool Blue,https://us.puma.com/us/en/pd/Evostripe-Pants-Youth/688864?swatch=34
'198553426481,25,Dark Olive,https://us.puma.com/us/en/pd/Evostripe-Pants-Youth/688864?swatch=70
'198551084584,17.5,PUMA Black-PUMA White,"https://us.puma.com/us/en/pd/PUMA-Train-10""-Men's-Shorts/527707?swatch=01"
'198551084645,17.5,Stormy Slate,"https://us.puma.com/us/en/pd/PUMA-Train-10""-Men's-Shorts/527707?swatch=13"
'198555423846,17.5,Dark Indigo,"https://us.puma.com/us/en/pd/PUMA-Train-10""-Men's-Shorts/527707?swatch=22"
'198551329456,17.5,Desert Dust,"https://us.puma.com/us/en/pd/PUMA-Train-10""-Men's-Shorts/527707?swatch=68"
'198551527555,22.5,PUMA Black,https://us.puma.com/us/en/pd/PUMA-Sport-Poly-Pants-Men/688248?swatch=01
'198551527678,22.5,New Navy,https://us.puma.com/us/en/pd/PUMA-Sport-Poly-Pants-Men/688248?swatch=16
'198551528392,22.5,Green Terrain,https://us.puma.com/us/en/pd/PUMA-Sport-Poly-Pants-Men/688248?swatch=75
'198553530331,15,PUMA Black,https://us.puma.com/us/en/pd/TAD-TECH-Triblend-Sleeveless-Men/526007?swatch=01
'198553533813,15,Gold Moon,https://us.puma.com/us/en/pd/TAD-TECH-Triblend-Sleeveless-Men/526007?swatch=35
'198553532977,15,Dark Olive,https://us.puma.com/us/en/pd/TAD-TECH-Triblend-Sleeveless-Men/526007?swatch=70
'195552420946,69.99,PUMA Black-PUMA Black,https://us.puma.com/us/en/pd/RS-X-Triple-Sneakers/391928?swatch=01
'195552888821,55,PUMA White-PUMA White,https://us.puma.com/us/en/pd/RS-X-Triple-Sneakers/391928?swatch=02
'195552704954,14.99,PUMA Black-PUMA White,https://us.puma.com/us/en/pd/Cool-Cat-2.0-Men's-Slides/389110?swatch=01
'195552555006,14.99,PUMA Black-PUMA Red,https://us.puma.com/us/en/pd/Cool-Cat-2.0-Men's-Slides/389110?swatch=02
'195552685888,14.99,PUMA Red-PUMA Red,https://us.puma.com/us/en/pd/Cool-Cat-2.0-Men's-Slides/389110?swatch=03
'195552675933,14.99,Parisian Night-PUMA White-PUMA Red,https://us.puma.com/us/en/pd/Cool-Cat-2.0-Men's-Slides/389110?swatch=04
'195552841765,14.99,PUMA Black-PUMA Red-PUMA Red,https://us.puma.com/us/en/pd/Cool-Cat-2.0-Men's-Slides/389110?swatch=06
'195730619841,14.99,Dark Night-Deep Dive,https://us.puma.com/us/en/pd/Cool-Cat-2.0-Men's-Slides/389110?swatch=07
'195730631959,14.99,Charcoal Gray-Royal Sapphire,https://us.puma.com/us/en/pd/Cool-Cat-2.0-Men's-Slides/389110?swatch=10
'196859220864,17.99,Blue Skies-New Navy,https://us.puma.com/us/en/pd/Cool-Cat-2.0-Men's-Slides/389110?swatch=20
'196859244051,17.99,Lime Sheen-PUMA Black,https://us.puma.com/us/en/pd/Cool-Cat-2.0-Men's-Slides/389110?swatch=21
'197646451157,17.99,Archive Green-PUMA White-PUMA Black,https://us.puma.com/us/en/pd/Cool-Cat-2.0-Men's-Slides/389110?swatch=23
'197672050713,14.99,Smokey Gray-PUMA Black,https://us.puma.com/us/en/pd/Cool-Cat-2.0-Men's-Slides/389110?swatch=26
'198551809286,14.99,Team Regal Red-PUMA Black,https://us.puma.com/us/en/pd/Cool-Cat-2.0-Men's-Slides/389110?swatch=40
'197673785287,20,Puma Black,https://us.puma.com/us/en/pd/Train-All-Day-Essentials-Big-Kids'-Tee/526543?swatch=01
'197673785478,10,Cool Weather,https://us.puma.com/us/en/pd/Train-All-Day-Essentials-Big-Kids'-Tee/526543?swatch=47
'198553718340,20,Poised Pink,https://us.puma.com/us/en/pd/Train-All-Day-Essentials-Big-Kids'-Tee/526543?swatch=65
'197674859925,20,For All Time Red,https://us.puma.com/us/en/pd/Essentials-Small-PUMA-Logo-Pique-Polo-US-Men/688885?swatch=11
'198555412055,20,Lux Army,https://us.puma.com/us/en/pd/Essentials-Small-PUMA-Logo-Pique-Polo-US-Men/688885?swatch=82
'198555412192,20,Ruby Shimmer,https://us.puma.com/us/en/pd/Essentials-Small-PUMA-Logo-Pique-Polo-US-Men/688885?swatch=96
'197673723777,37.5,PUMA Black-Glacial Gray-Green Moon,https://us.puma.com/us/en/pd/Vis2k-Mid-90s-Sneakers-Youth/401573?swatch=02
'195552807037,14.99,PUMA Black-PUMA White-Pale Pink,https://us.puma.com/us/en/pd/Cool-Cat-2.0-Women's-Slides/389108?swatch=01
'195552649088,14.99,PUMA Black-Rose Gold,https://us.puma.com/us/en/pd/Cool-Cat-2.0-Women's-Slides/389108?swatch=02
'195552648777,14.99,Cloud Pink-Rose Gold,https://us.puma.com/us/en/pd/Cool-Cat-2.0-Women's-Slides/389108?swatch=05
'195552553224,12.99,KNOCKOUT PINK-PUMA White,https://us.puma.com/us/en/pd/Cool-Cat-2.0-Women's-Slides/389108?swatch=06
'195731096610,14.99,PUMA Black-PUMA Black,https://us.puma.com/us/en/pd/Cool-Cat-2.0-Women's-Slides/389108?swatch=10
'195731096771,14.99,PUMA Black-PUMA White,https://us.puma.com/us/en/pd/Cool-Cat-2.0-Women's-Slides/389108?swatch=15
'196859357355,15.99,Passionfruit-PUMA White-PUMA Black,https://us.puma.com/us/en/pd/Cool-Cat-2.0-Women's-Slides/389108?swatch=22
'197646452888,14.99,Rose Wine-Rose Gold,https://us.puma.com/us/en/pd/Cool-Cat-2.0-Women's-Slides/389108?swatch=26
'197646453205,14.99,Cool Mid Gray-Passionfruit-Fresh Mint,https://us.puma.com/us/en/pd/Cool-Cat-2.0-Women's-Slides/389108?swatch=28
'198551814013,14.99,Berry-Mauve Mist,https://us.puma.com/us/en/pd/Cool-Cat-2.0-Women's-Slides/389108?swatch=39
'198551812033,14.99,Sage Frost-Pink Pixel,https://us.puma.com/us/en/pd/Cool-Cat-2.0-Women's-Slides/389108?swatch=40
'197673368930,20,Blue Crystal,https://us.puma.com/us/en/pd/Cats-Club-Little-Kids'-Sweatpants/685163?swatch=46
'197671439731,45,Pro Blue,https://us.puma.com/us/en/pd/BMW-M-Motorsport-Archive-Pants-Men/628097?swatch=04
'197671464382,45,Galactic Gray,https://us.puma.com/us/en/pd/BMW-M-Motorsport-Archive-Pants-Men/628097?swatch=06
'197673503584,30,PUMA Black,https://us.puma.com/us/en/pd/Essentials-Script-Women's-Comfort-Hoodie/684983?swatch=01
'197673503942,30,Green Moon,https://us.puma.com/us/en/pd/Essentials-Script-Women's-Comfort-Hoodie/684983?swatch=30
'197673503348,19.99,Alpine Snow,https://us.puma.com/us/en/pd/Essentials-Script-Women's-Comfort-Hoodie/684983?swatch=87
'198553498648,34.99,PUMA Black,https://us.puma.com/us/en/pd/ESS-GRAPHIC-Animal-Hoodie-Youth/688758?swatch=01
'198553498761,25,Ruby Shimmer,https://us.puma.com/us/en/pd/ESS-GRAPHIC-Animal-Hoodie-Youth/688758?swatch=96
'195552674509,14.99,PUMA Black-PUMA Black,https://us.puma.com/us/en/pd/Cool-Cat-2.0-Sport-Women's-Slides/390963?swatch=01
'195552590656,14.99,Cloud Pink-Rose Gold,https://us.puma.com/us/en/pd/Cool-Cat-2.0-Sport-Women's-Slides/390963?swatch=02
'195552669772,15.99,PUMA Black-PUMA White-KNOCKOUT PINK,https://us.puma.com/us/en/pd/Cool-Cat-2.0-Sport-Women's-Slides/390963?swatch=03
'195552840331,14.99,PUMA Black-PUMA Silver-Fair Aqua,https://us.puma.com/us/en/pd/Cool-Cat-2.0-Sport-Women's-Slides/390963?swatch=06
'195731125747,14.99,Lucite-PUMA White,https://us.puma.com/us/en/pd/Cool-Cat-2.0-Sport-Women's-Slides/390963?swatch=09
'196856391086,13.99,Vivid Violet-Puma Silver,https://us.puma.com/us/en/pd/Cool-Cat-2.0-Sport-Women's-Slides/390963?swatch=12
'196859492711,14.99,Lime Sheen-PUMA Black,https://us.puma.com/us/en/pd/Cool-Cat-2.0-Sport-Women's-Slides/390963?swatch=13
'197646454295,14.99,Rose Wine-Rose Gold,https://us.puma.com/us/en/pd/Cool-Cat-2.0-Sport-Women's-Slides/390963?swatch=14
'197670565103,14.99,Magenta Gleam-PUMA Black-Mauved Out,https://us.puma.com/us/en/pd/Cool-Cat-2.0-Sport-Women's-Slides/390963?swatch=18
'197670322843,15.99,Lime Sheen-PUMA Black-Creamy Vanilla,https://us.puma.com/us/en/pd/Cool-Cat-2.0-Sport-Women's-Slides/390963?swatch=19
'197673815816,14.99,Almost Apricot-Dark Poppy,https://us.puma.com/us/en/pd/Cool-Cat-2.0-Sport-Women's-Slides/390963?swatch=20
'197673806951,14.99,Aquatic-Creamy Vanilla,https://us.puma.com/us/en/pd/Cool-Cat-2.0-Sport-Women's-Slides/390963?swatch=21
'197673947654,22.5,PUMA Black,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Big-Kids'-Hoodie/684896?swatch=01
'197673951095,13.99,Pink Fruit,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Big-Kids'-Hoodie/684896?swatch=18
'198553720831,22.5,Cool Blue,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Big-Kids'-Hoodie/684896?swatch=34
'197673947623,22.5,Cool Weather,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Big-Kids'-Hoodie/684896?swatch=47
'198553720886,22.5,Poised Pink,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Big-Kids'-Hoodie/684896?swatch=65
'198553720787,22.5,Ruby Shimmer,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Big-Kids'-Hoodie/684896?swatch=96
'195099745311,27.5,Puma Black,https://us.puma.com/us/en/pd/Power-Colour-Blocked-Youth-Hoodie/849071?swatch=01
'195099752951,27.5,Chalk Pink,https://us.puma.com/us/en/pd/Power-Colour-Blocked-Youth-Hoodie/849071?swatch=16
'198555436020,22.5,PUMA Black,https://us.puma.com/us/en/pd/PUMA-SPORT-Woven-Short-Men/691497?swatch=01
'198555436334,22.5,Mountain Blue,https://us.puma.com/us/en/pd/PUMA-SPORT-Woven-Short-Men/691497?swatch=13
'198553659094,32.5,PUMA Black,https://us.puma.com/us/en/pd/ESS-ELEVATED-Wash-Hoodie-Women/688103?swatch=01
'198553659179,32.5,Cool Blue,https://us.puma.com/us/en/pd/ESS-ELEVATED-Wash-Hoodie-Women/688103?swatch=34
'198555371475,32.5,Ice Coffee,https://us.puma.com/us/en/pd/ESS-ELEVATED-Wash-Hoodie-Women/688103?swatch=55
'198553659315,32.5,Poised Pink,https://us.puma.com/us/en/pd/ESS-ELEVATED-Wash-Hoodie-Women/688103?swatch=65
'198553659476,32.5,Ruby Shimmer,https://us.puma.com/us/en/pd/ESS-ELEVATED-Wash-Hoodie-Women/688103?swatch=96
'197673618776,35,PUMA Black,https://us.puma.com/us/en/pd/WARDROBE-ESSENTIALS-Men's-Relaxed-Hoodie/629648?swatch=01
'197673615430,35,Alpine Snow,https://us.puma.com/us/en/pd/WARDROBE-ESSENTIALS-Men's-Relaxed-Hoodie/629648?swatch=87
'197674861553,22.5,PUMA Black,https://us.puma.com/us/en/pd/ESS-ELEVATED-Men's-Polo-Shirt/688844?swatch=01
'197674861591,24.99,Red Fire,https://us.puma.com/us/en/pd/ESS-ELEVATED-Men's-Polo-Shirt/688844?swatch=15
'197674861713,22.5,New Navy,https://us.puma.com/us/en/pd/ESS-ELEVATED-Men's-Polo-Shirt/688844?swatch=16
'197674861799,22.5,Green Moon,https://us.puma.com/us/en/pd/ESS-ELEVATED-Men's-Polo-Shirt/688844?swatch=30
'197674861881,22.5,Team Light Blue,https://us.puma.com/us/en/pd/ESS-ELEVATED-Men's-Polo-Shirt/688844?swatch=57
'197674861966,22.5,Desert Dust,https://us.puma.com/us/en/pd/ESS-ELEVATED-Men's-Polo-Shirt/688844?swatch=68
