UPC,Price,Variant,Promo,Source Link
192045536511,49.95,9.5 / White/Fuchsia / Sporty Pu/Pu Suede,SNEAK25,https://www.rocketdog.com/products/cheery-fuchsia-color-block-sneaker
192045536528,49.95,10 / White/Fuchsia / Sporty Pu/Pu Suede,SNEAK25,https://www.rocketdog.com/products/cheery-fuchsia-color-block-sneaker
192045536535,49.95,11 / White/Fuchsia / Sporty Pu/Pu Suede,SNEAK25,https://www.rocketdog.com/products/cheery-fuchsia-color-block-sneaker
192045394357,49.95,6 / BLACK / DIXIE DAISY COTTON,SNEAK25,https://www.rocketdog.com/products/cheery-daisy-print-black-sneaker
192045394364,49.95,6.5 / BLACK / DIXIE DAISY COTTON,SNEAK25,https://www.rocketdog.com/products/cheery-daisy-print-black-sneaker
192045394371,49.95,7 / BLACK / DIXIE DAISY COTTON,SNEAK25,https://www.rocketdog.com/products/cheery-daisy-print-black-sneaker
192045394388,49.95,7.5 / BLACK / DIXIE DAISY COTTON,SNEAK25,https://www.rocketdog.com/products/cheery-daisy-print-black-sneaker
192045394395,49.95,8 / BLACK / DIXIE DAISY COTTON,SNEAK25,https://www.rocketdog.com/products/cheery-daisy-print-black-sneaker
192045394401,49.95,8.5 / BLACK / DIXIE DAISY COTTON,SNEAK25,https://www.rocketdog.com/products/cheery-daisy-print-black-sneaker
192045394418,49.95,9 / BLACK / DIXIE DAISY COTTON,SNEAK25,https://www.rocketdog.com/products/cheery-daisy-print-black-sneaker
192045394425,49.95,9.5 / BLACK / DIXIE DAISY COTTON,SNEAK25,https://www.rocketdog.com/products/cheery-daisy-print-black-sneaker
192045394432,49.95,10 / BLACK / DIXIE DAISY COTTON,SNEAK25,https://www.rocketdog.com/products/cheery-daisy-print-black-sneaker
192045394449,49.95,11 / BLACK / DIXIE DAISY COTTON,SNEAK25,https://www.rocketdog.com/products/cheery-daisy-print-black-sneaker
192045394456,49.95,12 / BLACK / DIXIE DAISY COTTON,SNEAK25,https://www.rocketdog.com/products/cheery-daisy-print-black-sneaker
192045394463,49.95,13 / BLACK / DIXIE DAISY COTTON,SNEAK25,https://www.rocketdog.com/products/cheery-daisy-print-black-sneaker
192045452507,54.95,6 / PINK COMBO / RICHTON COTTON/JASPER PU,SNEAK25,https://www.rocketdog.com/products/flair-pink-patchwork-platform-sneaker
192045452514,54.95,6.5 / PINK COMBO / RICHTON COTTON/JASPER PU,SNEAK25,https://www.rocketdog.com/products/flair-pink-patchwork-platform-sneaker
192045452521,54.95,7 / PINK COMBO / RICHTON COTTON/JASPER PU,SNEAK25,https://www.rocketdog.com/products/flair-pink-patchwork-platform-sneaker
192045452538,54.95,7.5 / PINK COMBO / RICHTON COTTON/JASPER PU,SNEAK25,https://www.rocketdog.com/products/flair-pink-patchwork-platform-sneaker
