"Locale","Image","Title","Product Codes: PartNumber","Model","Product Codes: UPC","ASIN","New, 3rd Party FBA: Current","New: Current","Buy Box 🚚: Current","Buy Box 🚚: 30 days avg.","Buy Box 🚚: 90 days avg.","Reviews: Rating Count - Format Specific","Reviews: Rating Count","New Offer Count: Current","Competitive Price Threshold","Size","Item Form","Pattern","Style","Material","Item Type","Variation Attributes","Color","Bought in past month","Sales Rank: Current","Parent ASIN","Product Codes: EAN","Product Codes: GTIN","Amazon: Current","Amazon: Highest","Amazon: 90 days OOS","FBA Pick&Pack Fee","Referral Fee %","Referral Fee based on current Buy Box price","Total Offer Count","Listed since","Brand","Brand Store Name","Brand Store URL Name","Categories: Root","Manufacturer","Return Rate"
"com","https://m.media-amazon.com/images/I/71qKCzfN99L.jpg;https://m.media-amazon.com/images/I/71F4yJZAgTL.jpg;https://m.media-amazon.com/images/I/61V908uPFlL.jpg;https://m.media-amazon.com/images/I/61mmeLBMkWL.jpg;https://m.media-amazon.com/images/I/61lzhUKQsyL.jpg;https://m.media-amazon.com/images/I/71Zbque4fUL.jpg;https://m.media-amazon.com/images/I/717RKeBin+L.jpg","Crocs Classic Clogs (Toddler) Galaxy 7 Toddler M","206990","206990-5AJ","196265650392","B0CJTBG823","$ 34.90","$ 34.90","$ 34.95","$ 32.91","$ 32.04","23","46","4","$ 34.95","7 Toddler","","Solid","Classic Clogs (Toddler)","Plastic","clogs-and-mules-shoes","Size: 7 Toddler; Color: Galaxy;","Galaxy","300","17","B0CB69JC4F","0196265650392","","","$ 24.98","100 %","$ 5.28","14.99 %","$ 5.24","4","2022/03/09","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs","Low"
"com","https://m.media-amazon.com/images/I/71qKCzfN99L.jpg;https://m.media-amazon.com/images/I/71F4yJZAgTL.jpg;https://m.media-amazon.com/images/I/61V908uPFlL.jpg;https://m.media-amazon.com/images/I/61mmeLBMkWL.jpg;https://m.media-amazon.com/images/I/61lzhUKQsyL.jpg;https://m.media-amazon.com/images/I/71Zbque4fUL.jpg;https://m.media-amazon.com/images/I/717RKeBin+L.jpg","Crocs Classic Clogs (Toddler) Galaxy 8 Toddler M","206990","206990-5AJ","196265650408","B0CJTFCHGS","$ 34.95","$ 34.95","$ 34.95","$ 33.60","$ 31.96","25","50","8","-","8 Toddler","","Solid","Classic Clogs (Toddler)","Plastic","clogs-and-mules-shoes","Size: 8 Toddler; Color: Galaxy;","Galaxy","200","17","B0CB69JC4F","0196265650408","","","$ 35.00","100 %","$ 5.28","14.99 %","$ 5.24","8","2023/09/25","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs","Low"
"com","https://m.media-amazon.com/images/I/71qKCzfN99L.jpg;https://m.media-amazon.com/images/I/71F4yJZAgTL.jpg;https://m.media-amazon.com/images/I/61V908uPFlL.jpg;https://m.media-amazon.com/images/I/61mmeLBMkWL.jpg;https://m.media-amazon.com/images/I/61lzhUKQsyL.jpg;https://m.media-amazon.com/images/I/71Zbque4fUL.jpg;https://m.media-amazon.com/images/I/717RKeBin+L.jpg","Crocs Classic Clogs (Toddler) Galaxy 10 Toddler M","206990","206990-5AJ","196265650354","B0CJT7B6HH","$ 34.95","$ 29.88","$ 34.95","$ 32.32","$ 31.79","20","50","6","$ 34.95","10 Toddler","","Solid","Classic Clogs (Toddler)","Plastic","clogs-and-mules-shoes","Size: 10 Toddler; Color: Galaxy;","Galaxy","200","17","B0CB69JC4F","0196265650354","","","$ 34.99","100 %","$ 5.92","14.99 %","$ 5.24","6","2022/03/09","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs","Low"
"com","https://m.media-amazon.com/images/I/71qKCzfN99L.jpg;https://m.media-amazon.com/images/I/71F4yJZAgTL.jpg;https://m.media-amazon.com/images/I/61V908uPFlL.jpg;https://m.media-amazon.com/images/I/61mmeLBMkWL.jpg;https://m.media-amazon.com/images/I/61lzhUKQsyL.jpg;https://m.media-amazon.com/images/I/71Zbque4fUL.jpg;https://m.media-amazon.com/images/I/717RKeBin+L.jpg","Crocs Classic Clogs (Toddler) Galaxy 5 Toddler M","206990-5AJ","206990-5AJ","196265650378","B0CJT8WXF6","$ 33.92","$ 33.92","$ 34.95","$ 33.23","$ 32.37","7","11","5","-","5 Toddler","","Solid","Classic Clogs (Toddler)","Plastic","clogs-and-mules-shoes","Size: 5 Toddler; Color: Galaxy;","Galaxy","100","19","B0CB69JC4F","0196265650378","","","","100 %","$ 4.90","15.01 %","$ 5.25","5","2023/09/25","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs","Low"
"com","https://m.media-amazon.com/images/I/71qKCzfN99L.jpg;https://m.media-amazon.com/images/I/71F4yJZAgTL.jpg;https://m.media-amazon.com/images/I/61V908uPFlL.jpg;https://m.media-amazon.com/images/I/61mmeLBMkWL.jpg;https://m.media-amazon.com/images/I/61lzhUKQsyL.jpg;https://m.media-amazon.com/images/I/71Zbque4fUL.jpg;https://m.media-amazon.com/images/I/717RKeBin+L.jpg","Crocs Classic Clogs (Toddler) Galaxy 9 Toddler M","206990","206990-5AJ","196265650415","B0CJTFZK2H","$ 34.95","$ 34.95","$ 34.95","$ 31.91","$ 32.42","21","40","5","$ 34.95","9 Toddler","","Solid","Classic Clogs (Toddler)","Plastic","clogs-and-mules-shoes","Size: 9 Toddler; Color: Galaxy;","Galaxy","200","17","B0CB69JC4F","0196265650415","","","$ 34.99","100 %","$ 4.90","14.99 %","$ 5.24","5","2022/03/09","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/71qKCzfN99L.jpg;https://m.media-amazon.com/images/I/71F4yJZAgTL.jpg;https://m.media-amazon.com/images/I/61V908uPFlL.jpg;https://m.media-amazon.com/images/I/61mmeLBMkWL.jpg;https://m.media-amazon.com/images/I/61lzhUKQsyL.jpg;https://m.media-amazon.com/images/I/71Zbque4fUL.jpg;https://m.media-amazon.com/images/I/717RKeBin+L.jpg","Crocs Kids Unisex Classic Clogs (Toddler) Galaxy 6M Toddler","206990","206990-5AJ","196265650385","B0CJT6ZW4N","$ 34.90","$ 34.90","$ 34.95","$ 32.76","$ 31.96","13","24","3","$ 42.98","6 Toddler","","Solid","Classic Clogs (Toddler)","Plastic","clogs-and-mules-shoes","Size: 6 Toddler; Color: Galaxy;","Galaxy","200","17","B0CB69JC4F","0196265650385","","","$ 26.24","100 %","$ 5.42","15.01 %","$ 5.25","3","2022/03/09","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs","Low"
"com","https://m.media-amazon.com/images/I/71QNT53yNNL.jpg;https://m.media-amazon.com/images/I/71V8UInYUrL.jpg;https://m.media-amazon.com/images/I/61CMjw+PQOL.jpg;https://m.media-amazon.com/images/I/71VZieZac0L.jpg;https://m.media-amazon.com/images/I/71dq2TsnvML.jpg;https://m.media-amazon.com/images/I/71xbb9RQmNL.jpg;https://m.media-amazon.com/images/I/61glbL3843L.jpg","Crocs Kids Classic Clog (Little Kid/Big Kid) - Clogs for Kids - Synthetic Lining - Circulation Nubs Blue Bolt 11 Little Kid M","206991-4KZ-C11","206991-4KZ","196265146383","B09NM9VR8P","$ 44.94","$ 40.27","","$ 35.10","$ 36.68","77","156241","7","$ 39.95","11 Little Kid","","Solid","Classic","Resin","clogs-and-mules-shoes","Size: 11 Little Kid; Color: Blue Bolt;","Blue Bolt","500","16","B0CB69JC4F","0196265146383","","","$ 39.99","100 %","$ 5.42","15 %","-","7","2022/10/09","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/71QNT53yNNL.jpg;https://m.media-amazon.com/images/I/71V8UInYUrL.jpg;https://m.media-amazon.com/images/I/61CMjw+PQOL.jpg;https://m.media-amazon.com/images/I/71VZieZac0L.jpg;https://m.media-amazon.com/images/I/71dq2TsnvML.jpg;https://m.media-amazon.com/images/I/71xbb9RQmNL.jpg;https://m.media-amazon.com/images/I/61glbL3843L.jpg","Crocs Classic Clogs (Little Kid/Big Kid) Blue Bolt 1 Little Kid M","206991-4KZ-J1","206991-4KZ","196265146413","B09NMDC3Q8","$ 39.95","$ 43.99","","$ 37.25","$ 36.86","147","156241","7","$ 40.00","1 Little Kid","","Solid","Classic Clogs (Little Kid/Big Kid)","Resin","clogs-and-mules-shoes","Size: 1 Little Kid; Color: Blue Bolt;","Blue Bolt","800","17","B0CB69JC4F","0191448053496, 0196265146413","","","$ 40.00","100 %","$ 5.77","15 %","-","7","2022/03/09","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/71QNT53yNNL.jpg;https://m.media-amazon.com/images/I/71V8UInYUrL.jpg;https://m.media-amazon.com/images/I/61CMjw+PQOL.jpg;https://m.media-amazon.com/images/I/71VZieZac0L.jpg;https://m.media-amazon.com/images/I/71dq2TsnvML.jpg;https://m.media-amazon.com/images/I/71xbb9RQmNL.jpg;https://m.media-amazon.com/images/I/61glbL3843L.jpg","Crocs Classic Clogs (Little Kid/Big Kid) Blue Bolt 3 Little Kid M","206991-4KZ-J3","206991-4KZ","196265146437","B09NMCNJVC","$ 39.95","$ 42.42","","$ 36.94","$ 37.20","131","156241","3","$ 40.00","3 Little Kid","","Solid","Classic Clogs (Little Kid/Big Kid)","Resin","clogs-and-mules-shoes","Size: 3 Little Kid; Color: Blue Bolt;","Blue Bolt","1000","17","B0CB69JC4F","0196265146437, 0191448053519","","","$ 40.00","100 %","$ 7.00","14.99 %","-","3","2022/10/09","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/81GbVZK+4yL.jpg;https://m.media-amazon.com/images/I/81NsQp2QrWL.jpg;https://m.media-amazon.com/images/I/71exRtu4vSL.jpg;https://m.media-amazon.com/images/I/91oMJY7Hs1L.jpg;https://m.media-amazon.com/images/I/71y23RFHrJL.jpg;https://m.media-amazon.com/images/I/81p+qdwgbuL.jpg;https://m.media-amazon.com/images/I/718P2hOK-EL.jpg","Crocs Classic Clog, Navy, 5 US Unisex Big Kid","204536-410","204536","191448428461, 191448735064","B07N89DVYC","","$ 54.00","","$ 55.00","$ 56.42","792","156230","1","$ 47.98","5 Big Kid","","solid","Classic Clog","Rubber","clogs-and-mules-shoes","Size: 5 Big Kid; Color: Navy;","Navy","","17","B0CB69JC4F","0191448428461, 0191448735064","","","$ 34.99","100 %","$ 8.20","15 %","-","1","2019/01/31","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/71ej9uEjJGL.jpg;https://m.media-amazon.com/images/I/41HIqg4+JoL.jpg;https://m.media-amazon.com/images/I/41zRI0L2nEL.jpg;https://m.media-amazon.com/images/I/41ekeIAjmfL.jpg;https://m.media-amazon.com/images/I/41rfPQFJe+L.jpg;https://m.media-amazon.com/images/I/31bPhSa75eL.jpg;https://m.media-amazon.com/images/I/618w+MV3tkL.jpg;https://m.media-amazon.com/images/I/412rm9luNDL.jpg","Crocs Classic Clog (Toddler/Little Kid/Big Kid) Black 6 Big Kid M","204536_001","206991-001","191448734456, 191448428423","B07N88QYPD","","$ 54.00","","$ 47.75","$ 44.61","1154","156241","6","$ 47.98","6 Big Kid","","Solid","classic","Ethylene Vinyl Acetate","clogs-and-mules-shoes","Size: 6 Big Kid; Color: Black;","Black","200","17","B0CB69JC4F","0191448428423, 0191448734456","00191448428423","","$ 40.00","100 %","$ 7.16","15 %","-","6","2022/03/09","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/81VkVUFrXqL.jpg;https://m.media-amazon.com/images/I/71pvSwqG64L.jpg;https://m.media-amazon.com/images/I/81Fi4NQngwL.jpg","Dickies Heavyweight Crew Neck Tee Heather Gray XL","WS450HG","WS450","029311304874","B00GFBFETA","","$ 22.00","","","","8","8","2","$ 16.99","X-Large","","Solid","Crew Neck","Jersey","fashion-t-shirts","Size: X-Large; Color: X-large,hthr Gray;","X-large,hthr Gray","","355","B00DIXXQUW","0029311304874","","","","100 %","$ 7.72","17 %","-","2","2014/09/18","Dickies","Dickies","Dickies","Clothing, Shoes & Jewelry","",""
"com","https://m.media-amazon.com/images/I/71LaR20lEbL.jpg;https://m.media-amazon.com/images/I/41ZCsB-tvGL.jpg","Dickies Short-sleeved Heavyweight Crew Neck T-shirt, HTHR GRAY, L","102579041","WS450","029311304867","B00GFBHERU","","$ 28.00","","","","-","","1","$ 16.99","Large","","Solid","Crewneck","Cotton","fashion-t-shirts","Size: Large; Color: Green/Grey;","Green/Grey","","362","B00DIXXQUW","0029311304867","","","","100 %","$ 5.12","17 %","-","1","2014/09/18","Dickies","Dickies","Dickies","Clothing, Shoes & Jewelry","Dickies",""
"com","https://m.media-amazon.com/images/I/81VkVUFrXqL.jpg;https://m.media-amazon.com/images/I/71pvSwqG64L.jpg;https://m.media-amazon.com/images/I/81Fi4NQngwL.jpg","Dickies Heavyweight Crew Neck Tee Heather Gray MD","WS450HGM","WS450","029311304850","B00GFBHB8W","","$ 23.81","","","$ 27.50","3","42862","2","$ 16.99","Medium,HTHR GRAY","","Solid","Crew Neck","Jersey","fashion-t-shirts","Size: Medium,HTHR GRAY; Color: Medium,hthr Gray;","Medium,hthr Gray","","368","B00DIXXQUW","0029311304850","","","","100 %","$ 7.72","17.01 %","-","2","2014/09/18","Dickies","Dickies","Dickies","Clothing, Shoes & Jewelry","",""
"com","https://m.media-amazon.com/images/I/71-XY8XReLL.jpg;https://m.media-amazon.com/images/I/519rzHJLolL.jpg;https://m.media-amazon.com/images/I/51iHhcSND6L.jpg;https://m.media-amazon.com/images/I/51JRrJQOqYL.jpg;https://m.media-amazon.com/images/I/513lY9Vl0WL.jpg;https://m.media-amazon.com/images/I/41eshyKqpnL.jpg;https://m.media-amazon.com/images/I/419y+NdJAWL.jpg;https://m.media-amazon.com/images/I/51kmAKWcrxL.jpg","Crocs Unisex-Child Classic Marbled Tie Dye Clog, Moon Jelly/Multi, 4 Big Kid","207464-5Q7-J4","207002","196265219360","B0BMYPNYJ6","$ 45.39","$ 44.99","","$ 44.59","$ 40.41","39","6196","13","$ 34.98","4 Big Kid","","","Marbled","Resin","clogs-and-mules-shoes","Color: Moon Jelly/Multi; Size: 4 Big Kid;","Moon Jelly/Multi","","385","B0D48LXB89","0196265219360","","","$ 44.99","100 %","$ 6.62","15 %","-","13","2025/05/18","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/71-XY8XReLL.jpg;https://m.media-amazon.com/images/I/519rzHJLolL.jpg;https://m.media-amazon.com/images/I/51iHhcSND6L.jpg;https://m.media-amazon.com/images/I/51JRrJQOqYL.jpg;https://m.media-amazon.com/images/I/513lY9Vl0WL.jpg;https://m.media-amazon.com/images/I/41eshyKqpnL.jpg;https://m.media-amazon.com/images/I/419y+NdJAWL.jpg;https://m.media-amazon.com/images/I/51kmAKWcrxL.jpg","Crocs Unisex-Child Classic Marbled Tie Dye Clog, Moon Jelly/Multi, 5 Big Kid","207464-5Q7-J5","207002","196265219377","B0BMYPXLJB","$ 44.43","$ 44.43","","$ 44.99","$ 44.49","21","6196","11","$ 34.98","5 Big Kid","","","Classic","Resin","clogs-and-mules-shoes","Color: Moon Jelly/Multi; Size: 5 Big Kid;","Moon Jelly/Multi","","377","B0D48LXB89","0196265219377","","","","100 %","$ 6.48","14.99 %","-","11","2022/11/20","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/71-XY8XReLL.jpg;https://m.media-amazon.com/images/I/519rzHJLolL.jpg;https://m.media-amazon.com/images/I/51iHhcSND6L.jpg;https://m.media-amazon.com/images/I/51JRrJQOqYL.jpg;https://m.media-amazon.com/images/I/513lY9Vl0WL.jpg;https://m.media-amazon.com/images/I/41eshyKqpnL.jpg;https://m.media-amazon.com/images/I/419y+NdJAWL.jpg;https://m.media-amazon.com/images/I/51kmAKWcrxL.jpg","Crocs Unisex-Child Classic Marbled Tie Dye Clog, Moon Jelly/Multi, 1 Little Kid","207464-5Q7","207002","196265219339","B0BMYRLL81","$ 51.99","$ 49.99","","$ 41.07","$ 41.37","23","6196","7","$ 34.98","1 Little Kid","","","Classic","Resin","clogs-and-mules-shoes","Color: Moon Jelly/Multi; Size: 1 Little Kid;","Moon Jelly/Multi","","379","B0D48LXB89","0196265219339","","","$ 44.99","100 %","$ 5.87","15 %","-","7","2022/11/20","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/71-XY8XReLL.jpg;https://m.media-amazon.com/images/I/519rzHJLolL.jpg;https://m.media-amazon.com/images/I/51iHhcSND6L.jpg;https://m.media-amazon.com/images/I/51JRrJQOqYL.jpg;https://m.media-amazon.com/images/I/513lY9Vl0WL.jpg;https://m.media-amazon.com/images/I/41eshyKqpnL.jpg;https://m.media-amazon.com/images/I/419y+NdJAWL.jpg;https://m.media-amazon.com/images/I/51kmAKWcrxL.jpg","Crocs Unisex-Child Classic Marbled Tie Dye Clog, Moon Jelly/Multi, 11 Little Kid","207464-5Q7-C11","207002","196265219308","B0BMYTY1HC","$ 43.52","$ 43.52","","$ 43.79","$ 44.09","18","6196","3","$ 34.98","11 Little Kid","","","Classic","Resin","clogs-and-mules-shoes","Color: Moon Jelly/Multi; Size: 11 Little Kid;","Moon Jelly/Multi","","394","B0D48LXB89","0196265219308","","","$ 44.99","100 %","$ 5.52","15 %","-","3","2022/11/20","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/51K3YWHvwLL.jpg;https://m.media-amazon.com/images/I/51Ihrq1Q6NL.jpg;https://m.media-amazon.com/images/I/51FQRoZXesL.jpg;https://m.media-amazon.com/images/I/61E9j7hVaJL.jpg;https://m.media-amazon.com/images/I/51+mvdWFJ7L.jpg;https://m.media-amazon.com/images/I/51Fs-e5nHhL.jpg;https://m.media-amazon.com/images/I/51BrvUwwj9L.jpg","Crocs Classic Marbled Tie-Dye Clog (Little Kid/Big Kid) Quartz/Multi 6 Big Kid M","207464-6WS","207464-6WS","196265553990","B0CBQXW98Z","$ 45.89","$ 45.89","$ 49.97","$ 50.58","$ 48.57","13","6196","3","-","6 Big Kid","","","Classic Marbled Tie-dye Clog (Little Kid/Big Kid)","Resin","clogs-and-mules-shoes","Color: Quartz/Multi; Size: 6 Big Kid;","Quartz/Multi","","358","B0D48LXB89","0196265553990","","","$ 44.99","100 %","$ 7.08","15 %","$ 7.50","4","2021/06/14","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/81x1psH-gpL.jpg;https://m.media-amazon.com/images/I/81jG9JwIuVL.jpg;https://m.media-amazon.com/images/I/81qY1v7BLJL.jpg;https://m.media-amazon.com/images/I/81Cs1Y2uRQL.jpg;https://m.media-amazon.com/images/I/71vEIaJUPiL.jpg;https://m.media-amazon.com/images/I/81bQ4KVFjJL.jpg;https://m.media-amazon.com/images/I/71Jle8xT6AL.jpg","Crocs Classic Marbled Tie-Dye Clog (Little Kid/Big Kid) Navy/Multi 3 Little Kid M","207464","207464-4HQ","196265651641","B0CG6SF1KM","","$ 63.63","","$ 44.79","$ 45.33","20","40","2","-","3 Little Kid","","","Classic Marbled Tie-dye Clog (Little Kid/Big Kid)","Plastic","clogs-and-mules-shoes","Color: Navy/Multi; Size: 3 Little Kid;","Navy/Multi","200","394","B0D48LXB89","0196265651641","","","$ 44.95","100 %","$ 7.16","14.99 %","-","2","2025/05/18","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/81x1psH-gpL.jpg;https://m.media-amazon.com/images/I/81jG9JwIuVL.jpg;https://m.media-amazon.com/images/I/81qY1v7BLJL.jpg;https://m.media-amazon.com/images/I/81Cs1Y2uRQL.jpg;https://m.media-amazon.com/images/I/71vEIaJUPiL.jpg;https://m.media-amazon.com/images/I/81bQ4KVFjJL.jpg;https://m.media-amazon.com/images/I/71Jle8xT6AL.jpg","Crocs Classic Marbled Tie-Dye Clog (Little Kid/Big Kid) Navy/Multi 2 Little Kid M","207464","207464-4HQ","196265651634","B0CG6TPQQF","","$ 75.00","","$ 45.07","$ 44.48","28","51","1","$ 54.98","2 Little Kid","","","Classic Marbled Tie-dye Clog (Little Kid/Big Kid)","Plastic","clogs-and-mules-shoes","Color: Navy/Multi; Size: 2 Little Kid;","Navy/Multi","200","374","B0D48LXB89","0196265651634","","","$ 44.99","100 %","$ 6.21","15 %","-","1","2023/09/25","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/81x1psH-gpL.jpg;https://m.media-amazon.com/images/I/81jG9JwIuVL.jpg;https://m.media-amazon.com/images/I/81qY1v7BLJL.jpg;https://m.media-amazon.com/images/I/81Cs1Y2uRQL.jpg;https://m.media-amazon.com/images/I/71vEIaJUPiL.jpg;https://m.media-amazon.com/images/I/81bQ4KVFjJL.jpg;https://m.media-amazon.com/images/I/71Jle8xT6AL.jpg","Crocs Classic Marbled Tie-Dye Clog (Little Kid/Big Kid) Navy/Multi 6 Big Kid M","207464","207464-4HQ","196265651672","B0CG6TBHQZ","$ 60.00","$ 60.00","","$ 44.78","$ 45.34","37","59","3","$ 44.95","6 Big Kid","","","Classic Marbled Tie-dye Clog (Little Kid/Big Kid)","Croslite","clogs-and-mules-shoes","Color: Navy/Multi; Size: 6 Big Kid;","Navy/Multi","100","413","B0D48LXB89","0196265651672","","","$ 44.99","100 %","$ 7.00","15 %","-","3","2023/09/25","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/81x1psH-gpL.jpg;https://m.media-amazon.com/images/I/81jG9JwIuVL.jpg;https://m.media-amazon.com/images/I/81qY1v7BLJL.jpg;https://m.media-amazon.com/images/I/81Cs1Y2uRQL.jpg;https://m.media-amazon.com/images/I/71vEIaJUPiL.jpg;https://m.media-amazon.com/images/I/81bQ4KVFjJL.jpg;https://m.media-amazon.com/images/I/71Jle8xT6AL.jpg","Crocs Classic Marbled Tie-Dye Clog (Little Kid/Big Kid) Navy/Multi 4 Big Kid M","207464","207464-4HQ","196265651658","B0CG6QXPQR","$ 70.00","$ 69.99","","$ 44.69","$ 44.59","35","58","3","$ 44.99","4 Big Kid","","","Classic Marbled Tie-dye Clog (Little Kid/Big Kid)","Plastic","clogs-and-mules-shoes","Color: Navy/Multi; Size: 4 Big Kid;","Navy/Multi","300","413","B0D48LXB89","0196265651658","","","","100 %","$ 7.97","15 %","-","3","2023/09/25","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/81x1psH-gpL.jpg;https://m.media-amazon.com/images/I/81jG9JwIuVL.jpg;https://m.media-amazon.com/images/I/81qY1v7BLJL.jpg;https://m.media-amazon.com/images/I/81Cs1Y2uRQL.jpg;https://m.media-amazon.com/images/I/71vEIaJUPiL.jpg;https://m.media-amazon.com/images/I/81bQ4KVFjJL.jpg;https://m.media-amazon.com/images/I/71Jle8xT6AL.jpg","Crocs Classic Marbled Tie-Dye Clog (Toddler) Navy/Multi 10 Toddler M","206838","206838-4HQ","196265649907","B0CG6W1XFK","$ 59.99","$ 55.00","","$ 34.58","$ 33.36","23","48","3","-","10 Toddler","","","Classic Marbled Tie-dye Clog (Toddler)","plastic","clogs-and-mules-shoes","Color: Navy/Multi; Size: 10 Toddler;","Navy/Multi","100","413","B0D48LXB89","0196265649907","00196265649907","","$ 39.95","100 %","$ 5.28","15 %","-","3","2023/09/25","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/71-XY8XReLL.jpg;https://m.media-amazon.com/images/I/519rzHJLolL.jpg;https://m.media-amazon.com/images/I/51iHhcSND6L.jpg;https://m.media-amazon.com/images/I/51JRrJQOqYL.jpg;https://m.media-amazon.com/images/I/513lY9Vl0WL.jpg;https://m.media-amazon.com/images/I/41eshyKqpnL.jpg;https://m.media-amazon.com/images/I/419y+NdJAWL.jpg;https://m.media-amazon.com/images/I/51kmAKWcrxL.jpg","Crocs Unisex-Child Classic Marbled Tie Dye Clog, Moon Jelly/Multi, 6 Big Kid","207464-5Q7-J6","207002","196265219384","B0BMYRH585","$ 44.99","$ 38.49","","$ 44.99","$ 44.51","23","6196","10","$ 34.98","6 Big Kid","","","Classic","Resin","clogs-and-mules-shoes","Color: Moon Jelly/Multi; Size: 6 Big Kid;","Moon Jelly/Multi","","380","B0D48LXB89","0196265219384","","","$ 40.49","100 %","$ 6.85","14.99 %","-","10","2022/11/20","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/71-XY8XReLL.jpg;https://m.media-amazon.com/images/I/519rzHJLolL.jpg;https://m.media-amazon.com/images/I/51iHhcSND6L.jpg;https://m.media-amazon.com/images/I/51JRrJQOqYL.jpg;https://m.media-amazon.com/images/I/513lY9Vl0WL.jpg;https://m.media-amazon.com/images/I/41eshyKqpnL.jpg;https://m.media-amazon.com/images/I/419y+NdJAWL.jpg;https://m.media-amazon.com/images/I/51kmAKWcrxL.jpg","Crocs Unisex-Child Classic Marbled Tie Dye Clog, Moon Jelly/Multi, 2 Little Kid","207464-5Q7","207002","196265219346","B0BMYPZQLD","$ 52.99","$ 45.70","","$ 33.74","$ 40.85","19","6196","10","$ 34.98","2 Little Kid","","","Classic","Resin","clogs-and-mules-shoes","Color: Moon Jelly/Multi; Size: 2 Little Kid;","Moon Jelly/Multi","","381","B0D48LXB89","0196265219346","","","$ 44.99","100 %","$ 5.75","15 %","-","10","2022/11/20","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
