UPC,PRICE,SOURCE LINK
'036000057010,4.93,https://www.herbspro.com/collections/bogo-ca/products/task-wipe-wypall-l40-light-duty-white-nonsterile-double-re-creped-12-x-12-1-2-inch-disposable
'079400507501,3.48,https://www.herbspro.com/collections/bogo-ca/products/dove-antiperspirant-deodorant-invisible-solid-fresh-95938
'760860827109,9.00,https://www.herbspro.com/collections/bogo-ca/products/taper-holder-lava-stone-82506
'9780933478244,8.09,https://www.herbspro.com/collections/bogo-ca/products/the-yeast-connection-handbook-77453
'732913229772,12.46,https://www.herbspro.com/collections/bogo-ca/products/detergent-packs-136859
'7323190198375,0.25,https://www.herbspro.com/collections/bogo-ca/products/adhesive-dressing-mepore-33-5-x-4-inch-nonwoven-spunlace-polyester-rectangle-white-sterile-177120
'895199001446,0.73,https://www.herbspro.com/collections/bogo-ca/products/organic-cardboard-applicator-tampon-164537
'612479192683,0.23,https://www.herbspro.com/collections/bogo-ca/products/transparent-film-dressing-173026
'011111614246,1.89,https://www.herbspro.com/collections/bogo-ca/products/dove-beauty-bar-white-96705
'10612479197098,9.41,https://www.herbspro.com/collections/bogo-ca/products/skin-care-dispenser-mckesson-white-plastic-push-bar-1000-ml-wall-mount-170804
'30884521138814,0.90,https://www.herbspro.com/collections/bogo-ca/products/kendall-cloth-medical-tape-1-2-inch-x-10-yard-white-224605
'700522001324,4.94,https://www.herbspro.com/collections/bogo-ca/products/replacement-filters-75575
'30884521060269,0.10,https://www.herbspro.com/collections/bogo-ca/products/gauze-sponge-curity-gauze-12ply-2-x-2-inch-square-sterile-170444
'694393038636,2.75,https://www.herbspro.com/collections/bogo-ca/products/antimicrobial-dressing-telfa-amd-4-x-10-inch-sterile-176834
'061924002532,0.36,https://www.herbspro.com/collections/bogo-ca/products/transparent-film-dressing-dermaview-ii-rectangle-4-x-41-2-inch-frame-style-delivery-with-label-ster-168054
'850046077579,9.67,https://www.herbspro.com/collections/bogo-ca/products/reishi-cog-powder-capsules-256625
'842096100840,22.15,https://www.herbspro.com/collections/bogo-ca/products/bar-choc-fdge-brownie-191345
'850046077456,5.07,https://www.herbspro.com/collections/bogo-ca/products/st-johns-wort-powder-capsules-256532
'978158542034,2.60,https://www.herbspro.com/collections/bogo-ca/products/flaxseed-and-flaxseed-oil-3rd-edition-106004
'089094022518,21.94,https://www.herbspro.com/collections/bogo-ca/products/isopure-low-carb-81281
'9781885670410,2.21,https://www.herbspro.com/collections/bogo-ca/products/capsicum-90504
'089836001870,9.63,https://www.herbspro.com/collections/bogo-ca/products/poultry-seasoning-251725
'20612479192809,39.36,https://www.herbspro.com/collections/bogo-ca/products/hydrocolloid-dressing-mckesson-2-x-2-inch-square-sterile-2
'089836007346,18.66,https://www.herbspro.com/collections/bogo-ca/products/roasted-dandelion-root-granules-drip-grind-252261
'636874224718,2.25,https://www.herbspro.com/collections/bogo-ca/products/nourishing-lotion-coconut-plus-lemon-252815
'010939955746,10.99,https://www.herbspro.com/collections/bogo-ca/products/all-day-allergy-relief-loratadine-254202
'021136050462,7.65,https://www.herbspro.com/collections/bogo-ca/products/watr-mnerl-12p-orgnl-glas-185970
'851848003018,8.78,https://www.herbspro.com/collections/bogo-ca/products/hsn-essentials-106918
