UPC,ASIN,Title,Cost,Price,Profit,ROI,Offers,Sales Rank,Size,Color, Link, Tags
841158002702,B0014C5UKI,"Crocs Unisex-Adult Classic Clogs, Navy, 5 Men/7 Women",49.99,34.29999923706055,-28.08000062942505,-56.17123550595129%,7,1,3 Big Kid,Navy,https://www.shopwss.com/products/10001_410?variant=40942227914807,"$40 to $60, 10001 410, BLUE, Classic Clog, Clogs, CROCS, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, for-him-2024, full-price-eligible-discount, Lifestyle, md2-exclusion, Mens, mens-shoes, mens-sho"
841158002771,B0014C2PZG,"Crocs Unisex-Adult Classic Clogs, Navy, 12 Men/14 Women",49.99,0,0,,4,1,14 Women/12 Men,Navy,https://www.shopwss.com/products/10001_410?variant=40942227750967,"$40 to $60, 10001 410, BLUE, Classic Clog, Clogs, CROCS, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, for-him-2024, full-price-eligible-discount, Lifestyle, md2-exclusion, Mens, mens-shoes, mens-sho"
841158002740,B0014C3X5C,"Crocs Unisex-Adult Classic Clogs, Navy, 9 Men/11 Women",49.99,0,0,,3,1,11 Women/9 Men,Navy,https://www.shopwss.com/products/10001_410?variant=40942227882039,"$40 to $60, 10001 410, BLUE, Classic Clog, Clogs, CROCS, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, for-him-2024, full-price-eligible-discount, Lifestyle, md2-exclusion, Mens, mens-shoes, mens-sho"
841158002788,B0014C5UVM,"Crocs Men's and Women's Classic Clog, Navy, 15 Women/13 Men",49.99,0,0,,4,1,15 Women/13 Men,Navy,https://www.shopwss.com/products/10001_410?variant=40942227980343,"$40 to $60, 10001 410, BLUE, Classic Clog, Clogs, CROCS, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, for-him-2024, full-price-eligible-discount, Lifestyle, md2-exclusion, Mens, mens-shoes, mens-sho"
883503185623,B001526RFO,"Crocs Unisex-Adult Classic Clogs, White, 6 Men/8 Women",49.99,35.95000076293945,-26.5099990272522,-53.03060417533947%,9,1,8 Women/6 Men,White,https://www.shopwss.com/products/10001_100?variant=40942228602935,"$40 to $60, 10001 100, Casual, Classic Clog, Clogs, CROCS, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, festival2025, for-him-2024, full-family-holiday-2024, full-price-eligible-discount, Lifestyle,"
883503185630,B001526RFY,"Crocs Unisex-Adult Classic Clogs, White, 7 Men/9 Women",49.99,44.650001525878906,-19.199998130798342,-38.40767779715611%,6,1,9 Women/7 Men,White,https://www.shopwss.com/products/10001_100?variant=40942228635703,"$40 to $60, 10001 100, Casual, Classic Clog, Clogs, CROCS, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, festival2025, for-him-2024, full-family-holiday-2024, full-price-eligible-discount, Lifestyle,"
883503185647,B00152AGEW,"Crocs Unisex-Adult Classic Clogs, White, 8 Men/10 Women",49.99,35,-25.759999980926516,-51.53030602305763%,9,1,10 Women/8 Men,White,https://www.shopwss.com/products/10001_100?variant=40942228668471,"$40 to $60, 10001 100, Casual, Classic Clog, Clogs, CROCS, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, festival2025, for-him-2024, full-family-holiday-2024, full-price-eligible-discount, Lifestyle,"
883503185678,B00152AGGA,"Crocs Classic Clog,White,Women's 13 M US/Men's 11 M US",49.99,47.150001525878906,-18.18999837875367,-36.387274212349816%,7,1,13 Women/11 Men,White,https://www.shopwss.com/products/10001_100?variant=40942228832311,"$40 to $60, 10001 100, Casual, Classic Clog, Clogs, CROCS, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, festival2025, for-him-2024, full-family-holiday-2024, full-price-eligible-discount, Lifestyle,"
883503185654,B0015259Z8,"Crocs Classic Clog,White,Women's 11 M US/Men's 9 M US",49.99,40,-23.709999790191652,-47.4294854774788%,7,1,11 Women/9 Men,White,https://www.shopwss.com/products/10001_100?variant=40942228701239,"$40 to $60, 10001 100, Casual, Classic Clog, Clogs, CROCS, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, festival2025, for-him-2024, full-family-holiday-2024, full-price-eligible-discount, Lifestyle,"
883503185654,B0D469WWT6,Crocs Classic White Unisex Clogs,49.99,35.959999084472656,-26.980000724792482,-53.9707956087067%,1,1,42.5 EU,White 417,https://www.shopwss.com/products/10001_100?variant=40942228701239,"$40 to $60, 10001 100, Casual, Classic Clog, Clogs, CROCS, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, festival2025, for-him-2024, full-family-holiday-2024, full-price-eligible-discount, Lifestyle,"
883503185609,B001526REU,"Crocs Unisex-Adult Classic Clogs, White, 4 Men/6 Women",49.99,41.95000076293945,-20.94999908447266,-41.90837984491429%,5,1,6 Women/4 Men,White,https://www.shopwss.com/products/10001_100?variant=40942228766775,"$40 to $60, 10001 100, Casual, Classic Clog, Clogs, CROCS, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, festival2025, for-him-2024, full-family-holiday-2024, full-price-eligible-discount, Lifestyle,"
883503185616,B00152AGCY,"Crocs Unisex-Adult Classic Clogs, White, 5 Men/7 Women",49.99,44.13999938964844,-19.470000495910647,-38.94779054993128%,7,1,7 Women/5 Men,White,https://www.shopwss.com/products/10001_100?variant=40942228799543,"$40 to $60, 10001 100, Casual, Classic Clog, Clogs, CROCS, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, festival2025, for-him-2024, full-family-holiday-2024, full-price-eligible-discount, Lifestyle,"
883503185692,B001526RIG,"Crocs Unisex-Adult Classic Clogs, White, 13 Men/15 Women",49.99,41.95000076293945,-21.729999294281008,-43.46869232702742%,9,1,15 Women/13 Men,White,https://www.shopwss.com/products/10001_100?variant=40942228897847,"$40 to $60, 10001 100, Casual, Classic Clog, Clogs, CROCS, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, festival2025, for-him-2024, full-family-holiday-2024, full-price-eligible-discount, Lifestyle,"
883503185685,B001526RHC,"Crocs Unisex-Adult Classic Clogs, White, 12 Men/14 Women",49.99,42.900001525878906,-21.579998722076425,-43.16863117038693%,10,1,14 Women/12 Men,White,https://www.shopwss.com/products/10001_100?variant=40942228865079,"$40 to $60, 10001 100, Casual, Classic Clog, Clogs, CROCS, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, festival2025, for-him-2024, full-family-holiday-2024, full-price-eligible-discount, Lifestyle,"
883503185661,B00152CJ60,"Crocs Classic Clog,White,Women's 12 M US/Men's 10 M US",49.99,47.029998779296875,-17.57000135421754,-35.14703211485804%,12,1,12 Women/10 Men,White,https://www.shopwss.com/products/10001_100?variant=40942228734007,"$40 to $60, 10001 100, Casual, Classic Clog, Clogs, CROCS, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, festival2025, for-him-2024, full-family-holiday-2024, full-price-eligible-discount, Lifestyle,"
198445102745,B0D2NVJPPG,Crocs Unisex Classic Clogs (Toddler) Mystic Purple 4 Medium,34.99,34.95000076293945,-10.269998779296877,-29.3512397236264%,2,16,4 Toddler,Mystic Purple,https://www.shopwss.com/products/206990_5bn?variant=41435218903095,"$20 TO $40, Anime, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, Girls, girls-shoes, girls-shoes-slides-and-thongs, Kids, md2-exclusion, new-arrivals, Purple, Slid, Slid"
198445103032,B0D2NTC9HQ,Crocs Unisex Classic Clogs (Little Kid/Big Kid) Mystic Purple 13 Medium,39.99,39.95000076293945,-11.899998893737795,-29.75743659349286%,2,16,13 Little Kid,Mystic Purple,https://www.shopwss.com/products/206991_5bn?variant=41435218772023,"$20 TO $40, Anime, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, Girls, girls-shoes, girls-shoes-slides-and-thongs, Kids, md2-exclusion, new-arrivals, Purple, Slid, Slid"
198445103025,B0D2NTQ4HD,Crocs Unisex's Classic Clogs (Little Kid/Big Kid) Mystic Purple 12 Medium,39.99,39.95000076293945,-11.549998989105227,-28.882218027269886%,2,16,12 Little Kid,Mystic Purple,https://www.shopwss.com/products/206991_5bn?variant=41435218739255,"$20 TO $40, Anime, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, Girls, girls-shoes, girls-shoes-slides-and-thongs, Kids, md2-exclusion, new-arrivals, Purple, Slid, Slid"
198445103056,B0D2NVBFYK,Crocs Unisex Classic Clogs (Little Kid/Big Kid) Mystic Purple 2 Medium,39.99,39.95000076293945,-12.239999046325686,-30.607649528196262%,2,16,2 Little Kid,Mystic Purple,https://www.shopwss.com/products/206991_5bn?variant=41435218837559,"$20 TO $40, Anime, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, Girls, girls-shoes, girls-shoes-slides-and-thongs, Kids, md2-exclusion, new-arrivals, Purple, Slid, Slid"
198445103070,B0D2NX6W8D,Crocs Unisex Classic Clogs (Little Kid/Big Kid) Mystic Purple 4 Medium,39.99,39.95000076293945,-11.799998989105227,-29.50737431634215%,1,16,4 Big Kid,Mystic Purple,https://www.shopwss.com/products/206991_5bny?variant=41435218575415,"$20 TO $40, Anime, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, Kids, md2-exclusion, new-arrivals, Purple, Slid, Slides and Thongs, unisex-label, unisex-shoes, unisex-s"
198445103018,B0D2NX8BMF,Crocs Unisex Classic Clogs (Little Kid/Big Kid) Mystic Purple 11 Medium,39.99,39.95000076293945,-11.549998989105227,-28.882218027269886%,4,16,11 Little Kid,Mystic Purple,https://www.shopwss.com/products/206991_5bn?variant=41435218706487,"$20 TO $40, Anime, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, Girls, girls-shoes, girls-shoes-slides-and-thongs, Kids, md2-exclusion, new-arrivals, Purple, Slid, Slid"
198445103087,B0D2NWQKLS,Crocs Unisex Classic Clogs (Little Kid/Big Kid) Mystic Purple 5 Medium,39.99,39.95000076293945,-11.549998989105227,-28.882218027269886%,4,16,5 Big Kid,Mystic Purple,https://www.shopwss.com/products/206991_5bny?variant=41435218608183,"$20 TO $40, Anime, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, Kids, md2-exclusion, new-arrivals, Purple, Slid, Slides and Thongs, unisex-label, unisex-shoes, unisex-s"
198445103049,B0D2NSC9FC,Crocs Unisex Classic Clogs (Little Kid/Big Kid) Mystic Purple 1 Medium,39.99,39.95000076293945,-11.799998989105227,-29.50737431634215%,2,16,1 Little Kid,Mystic Purple,https://www.shopwss.com/products/206991_5bn?variant=41435218804791,"$20 TO $40, Anime, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, Girls, girls-shoes, girls-shoes-slides-and-thongs, Kids, md2-exclusion, new-arrivals, Purple, Slid, Slid"
198445103063,B0D2NTN2D8,Crocs Unisex Classic Clogs (Little Kid/Big Kid) Mystic Purple 3 Medium,39.99,39.95000076293945,-13.749998798370363,-34.383592894149444%,1,16,3 Little Kid,Mystic Purple,https://www.shopwss.com/products/206991_5bn?variant=41435218870327,"$20 TO $40, Anime, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, Girls, girls-shoes, girls-shoes-slides-and-thongs, Kids, md2-exclusion, new-arrivals, Purple, Slid, Slid"
198445103094,B0D2NXPY7F,Crocs Unisex Classic Clogs (Little Kid/Big Kid) Mystic Purple 6 Medium,39.99,38.95000076293945,-13.87999938964844,-34.70867564303185%,4,16,6 Big Kid,Mystic Purple,https://www.shopwss.com/products/206991_5bny?variant=41435218640951,"$20 TO $40, Anime, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, Kids, md2-exclusion, new-arrivals, Purple, Slid, Slides and Thongs, unisex-label, unisex-shoes, unisex-s"
198445102776,B0D2NVHB1S,Crocs Unisex Classic Clogs (Toddler) Mystic Purple 7 Medium,34.99,34.95000076293945,-10.269998779296877,-29.3512397236264%,2,16,7 Toddler,Mystic Purple,https://www.shopwss.com/products/206990_5bn?variant=41435219001399,"$20 TO $40, Anime, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, Girls, girls-shoes, girls-shoes-slides-and-thongs, Kids, md2-exclusion, new-arrivals, Purple, Slid, Slid"
198445102769,B0D2NVRV55,Crocs Unisex's Classic Clogs (Toddler) Mystic Purple 6 Medium,34.99,34.95000076293945,-10.269998779296877,-29.3512397236264%,2,16,6 Toddler,Mystic Purple,https://www.shopwss.com/products/206990_5bn?variant=41435218968631,"$20 TO $40, Anime, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, Girls, girls-shoes, girls-shoes-slides-and-thongs, Kids, md2-exclusion, new-arrivals, Purple, Slid, Slid"
198445102738,B0D2NTJ44M,Crocs Unisex Classic Clogs (Toddler) Mystic Purple 10 Medium,34.99,34.95000076293945,-11.049998989105227,-31.580448668491645%,3,16,10 Toddler,Mystic Purple,https://www.shopwss.com/products/206990_5bn?variant=41435219099703,"$20 TO $40, Anime, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, Girls, girls-shoes, girls-shoes-slides-and-thongs, Kids, md2-exclusion, new-arrivals, Purple, Slid, Slid"
198445102783,B0D2NVT68M,Crocs Unisex Classic Clogs (Toddler) Mystic Purple 8 Medium,34.99,34.95000076293945,-10.799998989105227,-30.865958814247573%,3,16,8 Toddler,Mystic Purple,https://www.shopwss.com/products/206990_5bn?variant=41435219034167,"$20 TO $40, Anime, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, Girls, girls-shoes, girls-shoes-slides-and-thongs, Kids, md2-exclusion, new-arrivals, Purple, Slid, Slid"
198445102752,B0D2NXG5TZ,Crocs Unisex Classic Clogs (Toddler) Mystic Purple 5 Medium,34.99,34.95000076293945,-10.649998893737795,-30.437264629144885%,2,16,5 Toddler,Mystic Purple,https://www.shopwss.com/products/206990_5bn?variant=41435218935863,"$20 TO $40, Anime, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, Girls, girls-shoes, girls-shoes-slides-and-thongs, Kids, md2-exclusion, new-arrivals, Purple, Slid, Slid"
198445102790,B0D2NVYZ8R,Crocs Unisex Classic Clogs (Toddler) Mystic Purple 9 Medium,34.99,34.95000076293945,-10.649998893737795,-30.437264629144885%,3,16,9 Toddler,Mystic Purple,https://www.shopwss.com/products/206990_5bn?variant=41435219066935,"$20 TO $40, Anime, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, Girls, girls-shoes, girls-shoes-slides-and-thongs, Kids, md2-exclusion, new-arrivals, Purple, Slid, Slid"
196265800643,B0CQY4D95Q,Crocs Kids Unisex Classic Clogs (Little Kid/Toddler/Big Kid) Venetian Blue 6 Medium,39.99,39.95000076293945,-13.029999008178713,-32.58314330627335%,2,16,6 Big Kid,Venetian Blue,https://www.shopwss.com/products/206991_4oxy?variant=40951085760567,"$20 TO $40, 206991 4OXY, BLUE, boys, boys-shoes, boys-shoes-slides-and-thongs, Classic Clog, Clogs, CROCS, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, kids, md2-exclus"
196265800636,B0CQY3QCWV,Crocs Kids Unisex Classic Clogs (Little Kid/Toddler/Big Kid) Venetian Blue 5 Medium,39.99,39.95000076293945,-13.109998931884768,-32.78319312799391%,2,16,5 Big Kid,Venetian Blue,https://www.shopwss.com/products/206991_4oxy?variant=40951085727799,"$20 TO $40, 206991 4OXY, BLUE, boys, boys-shoes, boys-shoes-slides-and-thongs, Classic Clog, Clogs, CROCS, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, kids, md2-exclus"
196265800629,B0CQY3QYW4,Crocs Kids Unisex Classic Clogs (Little Kid/Toddler/Big Kid) Venetian Blue 4 Medium,39.99,38.95000076293945,-14.199999561309816,-35.50887612230512%,4,16,4 Big Kid,Venetian Blue,https://www.shopwss.com/products/206991_4oxy?variant=40951085695031,"$20 TO $40, 206991 4OXY, BLUE, boys, boys-shoes, boys-shoes-slides-and-thongs, Classic Clog, Clogs, CROCS, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, kids, md2-exclus"
196265800667,B0CQRCFH3H,Crocs Kids Unisex Classic Clogs (Little Kid/Toddler/Big Kid) Pink Crush 12 Medium,39.99,39.95000076293945,-11.799998989105227,-29.50737431634215%,3,16,12 Little Kid,Pink Crush,https://www.shopwss.com/products/206991_6tw?variant=40951086252087,"$20 TO $40, 206991 6TW, Classic Clog, Clogs, CROCS, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, girls, girls-shoes, girls-shoes-slides-and-thongs, kids, md2-exclusion,"
196265800698,B0CQR9BSJF,Crocs Kids Unisex Classic Clogs (Little Kid/Toddler/Big Kid) Pink Crush 2 Medium,39.99,39.95000076293945,-13.109998931884768,-32.78319312799391%,3,16,2 Little Kid,Pink Crush,https://www.shopwss.com/products/206991_6tw?variant=40951086383159,"$20 TO $40, 206991 6TW, Classic Clog, Clogs, CROCS, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, girls, girls-shoes, girls-shoes-slides-and-thongs, kids, md2-exclusion,"
